timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,11.0061,3.8786,3.8906,-0.304,-0.0333,-0.0032
20,12.141,2.7485,3.0861,-0.5281,-0.2614,0.2201
40,2.5929,-0.407,-3.8379,-0.1359,-0.9782,-0.4826
60,-6.9887,-1.4389,-6.9791,0.1639,0.3349,-1.506
80,1.8555,2.8706,2.7414,-0.7128,3.3993,-0.8351
100,19.3667,6.4428,13.0436,-1.3768,3.731,0.547
120,24.6268,9.1387,12.7707,-0.5372,0.1847,-0.0935
140,19.1728,8.5617,9.742,0.292,-2.6564,-0.3581
160,3.0885,-0.328,-0.0814,0.3147,-3.7798,0.3006
180,-13.5679,-2.897,-9.2703,0.0458,-1.4338,-0.4602
200,-0.7494,4.0701,0.0622,-0.4591,2.7803,-0.2904
220,18.354,6.3829,10.6494,-0.8015,3.2945,0.7679
240,22.8024,5.126,11.8321,-0.1061,-0.0229,0.0794
260,17.4633,4.8459,7.9918,0.4122,-2.4147,-0.4844
280,3.2034,2.1883,-0.4094,0.2875,-2.8245,-0.1447
300,-1.561,1.8675,-3.8547,0.0746,-0.4735,0.0024
320,6.7062,2.7605,2.2218,-0.1919,1.1599,0.2976
340,12.2679,3.2753,4.8626,-0.381,1.0757,0.3675
360,11.8082,3.3926,4.0797,-0.1204,0.0608,0.0021
380,9.6893,3.7948,2.7366,0.1172,-0.3152,-0.3405
400,9.2177,3.3615,2.727,0.1124,-0.3309,-0.2289
420,8.3414,3.1771,2.3104,0.0653,-0.2851,-0.1279
440,8.0062,3.4046,2.3008,0.0424,-0.1812,-0.0935
460,8.2361,3.9768,2.1452,0.0173,-0.0682,-0.0698
480,8.5425,3.6775,2.1452,0.0312,-0.0592,-0.0472
500,8.1954,3.4716,2.0063,-0.0013,0.0,0.0005
520,8.6167,3.5865,2.2051,-0.0837,0.121,0.045
540,9.086,3.7014,2.478,-0.048,0.0725,-0.0248
560,9.2703,3.6607,2.5379,-0.0365,-0.0448,-0.0552
580,8.746,3.7804,2.1644,-0.0336,-0.0703,-0.0546
600,8.9088,3.7014,2.2146,-0.0432,-0.0184,-0.0362
620,9.0501,3.7397,2.4229,-0.0488,0.0035,-0.0472
640,9.6845,4.0247,2.9568,-0.0504,0.0181,-0.0293
660,10.6279,4.1707,3.5147,-0.0576,-0.06,0.0019
680,10.7931,3.984,3.7469,-0.1047,-0.2489,0.0506
