timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,-3.5195,3.1053,-4.2521,0.6611,2.3952,-0.5668
20,8.916,1.1325,9.1746,0.3616,3.9495,0.3627
40,21.6651,-3.043,14.0971,-0.202,2.1253,0.5748
60,20.5375,-1.7957,12.4546,-0.4181,-1.335,-0.1951
80,11.8681,-0.1341,6.8929,-0.6992,-3.3414,-0.4199
100,-1.6592,0.0455,-2.9209,-0.7911,-2.8842,-0.5694
120,-5.035,3.8738,-7.1084,0.0147,0.4767,-0.5564
140,3.9911,3.6679,3.0861,0.4604,2.7185,0.1977
160,13.5895,-0.4166,9.4906,-0.0762,2.9559,0.91
180,20.7218,-2.8371,12.1649,-0.5812,0.8447,0.5516
200,18.7035,1.0582,9.7013,-0.7368,-1.8351,-0.1018
220,10.3621,1.7238,5.2792,-0.6672,-3.2972,-0.0997
240,-4.0701,1.0965,-4.3766,-0.3272,-2.2972,-0.4189
260,-3.0311,3.4931,-5.5809,0.5193,1.255,-0.4943
280,7.015,2.885,5.1427,0.5708,3.4131,0.5049
300,15.3229,0.8619,9.2225,-0.4221,2.8458,1.2095
320,15.5695,-0.7877,6.8594,-0.2918,0.8716,0.6797
340,12.2439,-0.0599,6.0406,0.3571,-0.5486,-0.2057
360,8.9519,0.7135,5.8586,0.2505,-1.2313,-0.3565
380,7.0533,1.1349,4.6878,-0.0426,-1.0096,-0.1604
400,7.9751,1.5993,4.2162,-0.1935,-0.3568,0.0373
420,10.0652,1.8148,4.6184,-0.0895,-0.2006,-0.1013
440,11.0061,2.3415,4.3072,0.0714,-0.542,-0.3291
460,9.4547,1.8938,3.5626,0.2454,-0.7975,-0.4199
480,8.3677,1.1516,3.4668,0.2542,-0.6667,-0.6395
500,8.679,1.4389,3.1867,0.2785,-0.5431,-0.7533
520,8.5521,1.6305,2.9305,0.2118,-0.1836,-0.4932
540,9.2584,0.1197,4.7956,0.1058,0.2982,-0.4932
560,12.4786,1.1947,4.8698,0.1399,-0.0941,-0.8772
580,11.5401,0.3567,2.3798,0.2691,-0.9148,-0.8018
600,5.5115,-1.8651,-3.1771,0.0306,-1.1671,-0.5686
620,-0.2945,-0.5914,-6.2153,-0.1234,0.1745,-0.1633
640,1.9968,0.7087,-2.1261,-0.0496,1.9961,0.3981
660,5.1451,0.893,4.5801,-0.1332,2.5871,0.6592
680,10.4483,2.5833,9.2991,0.1029,2.5341,0.6808
700,18.9764,3.2992,15.3157,0.0981,1.8277,0.8402
720,23.8989,3.4644,18.5359,0.0562,-0.8564,0.563
740,15.4594,1.4892,12.5289,-0.0269,-3.8488,0.1348
760,4.2976,-1.5179,3.632,-0.4429,-3.929,-0.4066
780,-1.8747,-3.3974,-7.7309,-0.5057,-2.8186,-1.0203
800,-4.4867,1.0678,-13.3644,-0.5969,0.0027,-0.2713
820,1.9106,3.5243,-2.2027,-0.506,3.1448,1.1418
840,11.1881,2.9975,7.5346,-0.9262,3.7174,1.7512
860,16.441,2.5809,11.7651,-0.4301,2.2767,1.2129
880,20.4944,2.909,14.7866,0.5902,0.1108,-0.0136
900,18.0954,1.6137,13.228,0.7762,-2.4123,-0.5686
920,6.3805,-2.7557,2.5857,0.1697,-3.444,-0.6909
940,-4.7046,-6.0741,-9.7659,-0.0293,-2.5191,-1.2644
960,-10.4962,-1.0534,-13.0412,-0.773,1.0459,-0.5772
980,-0.7518,2.6935,1.2713,-1.2031,4.5288,0.639
1000,9.0525,3.0957,13.6517,-0.8964,4.306,0.4325
1020,21.3299,5.2768,18.737,0.0874,2.1549,-1.1495
1040,28.7879,4.4005,17.1688,0.1817,-0.5353,-1.1207
1060,20.5399,0.9361,11.5065,0.1927,-2.8778,-0.1591
1080,3.8211,-4.6232,1.506,0.1689,-3.1216,-0.3994
1100,-4.8171,-1.5203,-7.5681,0.114,-0.8042,-0.6792
1120,0.9673,2.7198,-1.7741,-0.0592,2.2633,0.3778
1140,10.6901,3.2417,5.5665,-0.441,2.7592,0.7887
1160,13.2136,1.7549,7.1275,-0.0445,1.1138,0.3509
1180,11.8561,3.6943,6.5314,0.2342,-0.4159,-0.1692
1200,10.1035,3.9792,5.861,0.0264,-1.3861,0.3917
