timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,11.7867,2.8012,6.3255,0.8556,1.7094,-0.8631
20,19.1512,1.834,11.8992,0.3957,0.1831,-0.9569
40,14.2551,1.9489,6.2034,-0.3248,-0.8884,-0.024
60,5.4157,2.6145,-1.4653,-0.6147,-0.7661,0.3357
80,5.1571,2.7294,-2.7078,-0.1641,0.1364,-0.0605
100,9.2943,3.2968,1.7071,0.0344,0.4538,-0.3099
120,11.315,3.043,4.0055,-0.052,0.2249,-0.3896
140,10.8409,3.4117,2.4708,0.0061,-0.2683,-0.4583
160,8.9615,3.4333,2.1596,0.0152,-0.1671,-0.1407
180,9.0716,3.237,2.1045,0.1199,-0.0149,-0.1998
200,9.9742,2.9425,3.0742,0.2928,-0.2196,-0.4671
220,9.2799,3.0861,3.7589,0.2036,-0.3544,-0.5492
240,9.8138,4.2449,5.3822,0.2148,-0.2518,-1.011
260,13.7379,4.4508,3.0981,0.3152,-0.797,-1.5772
280,4.9057,3.0526,-5.6048,0.4812,-1.0301,-0.7653
300,-2.0159,0.5435,-6.5529,-0.3128,0.9268,-0.4058
320,5.624,0.5818,-4.3359,-0.3571,1.8106,0.0829
340,11.3126,2.8323,5.2313,-0.4455,1.5258,-0.4199
360,11.7244,7.7859,9.0118,-0.2393,1.1599,-0.0869
380,15.342,11.4323,15.0547,0.5724,0.664,-0.1034
400,23.9612,7.027,18.5335,0.793,-1.429,-0.0488
420,3.7086,-2.7007,-3.6105,-0.2073,-3.6076,0.4554
440,-19.0219,-6.7086,-26.8151,-0.2734,-0.8847,-0.4788
460,-7.4101,4.0318,-9.5936,0.0685,3.5677,-0.8338
480,18.658,9.3111,11.7579,-0.93,3.3374,0.4509
500,20.1735,10.3645,16.5056,-0.5598,0.9531,0.6885
520,19.5103,8.0086,16.5798,-0.3251,-0.5137,0.8743
540,7.4651,2.7438,0.1676,-0.469,-2.1922,0.8532
560,-3.4979,-0.3041,-8.7101,-0.0725,-0.2731,0.2987
580,7.5298,3.0335,1.0271,0.0296,1.2798,-0.0869
600,15.263,5.2194,7.6638,0.0626,0.7037,-0.129
620,12.0524,4.3694,5.4061,0.0794,-0.4868,-0.1756
640,7.7045,3.6296,1.6185,-0.0096,-0.5375,-0.0861
