timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,18.5455,9.4619,15.9813,-0.1474,0.7432,-0.2238
20,22.1679,8.4851,18.6604,0.3174,-1.303,-0.1356
40,10.0197,1.6544,4.4029,0.1388,-3.0641,0.2451
60,-11.6646,-4.8985,-16.6996,0.036,-1.6697,-0.3563
80,-14.7579,-3.541,-23.0226,-0.1399,1.9601,-1.0072
100,7.1299,5.2648,7.015,-0.9529,4.8251,0.1612
120,25.1487,10.5225,21.3706,-1.0229,2.5029,0.8274
140,19.7929,8.0206,20.5925,-0.0357,-0.8298,0.3174
160,14.3796,3.8786,6.4548,-0.6488,-2.4416,0.6574
180,-5.7509,1.0247,-12.7515,-0.2787,-1.4003,0.5998
200,-0.0599,1.506,-4.9488,0.1876,1.4069,0.0264
220,14.121,5.0206,9.323,0.073,1.8804,-0.0522
240,18.6796,5.6934,11.8465,-0.0344,-0.0679,-0.1524
260,10.501,3.1723,4.6855,0.049,-1.3065,-0.3016
280,4.0917,2.6863,-2.0782,-0.0565,-0.7743,-0.3232
300,6.5769,3.5985,0.0934,-0.0432,0.3533,-0.0027
320,10.2208,3.7086,3.9959,-0.0522,0.397,0.1042
340,10.6734,3.3902,4.7788,0.0192,-0.0514,-0.0424
360,8.6957,3.1987,3.0957,0.0413,-0.2494,-0.1545
380,8.3175,3.5458,2.2936,-0.0823,-0.1716,-0.0437
400,8.3127,3.5793,2.3487,-0.0386,-0.0285,-0.0226
420,8.9807,3.4405,3.5889,0.0187,-0.0413,-0.0376
440,9.1291,3.711,3.9816,-0.0514,-0.0669,0.0695
460,9.9838,4.1803,4.6663,0.024,-0.1831,0.0083
480,10.8745,4.5945,5.5019,0.122,-0.408,0.0831
500,12.3421,4.5298,6.8331,0.0373,-0.6347,0.3363
520,12.0141,3.6799,2.8132,-0.3112,-1.2425,0.4634
540,1.7573,1.8076,-8.497,-0.1911,-1.4373,0.2936
560,-5.0733,-1.0822,-13.6853,-0.2984,0.3669,0.174
