timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,9.3877,-0.1484,5.6934,0.396,-2.8354,-1.0541
20,0.316,-0.68,-2.7509,-0.2777,-2.1136,-0.5737
40,-1.2426,2.7988,-3.6727,-0.0975,0.4133,0.2196
60,7.3334,3.5123,6.0047,-0.1487,2.3116,1.1631
80,17.4489,-0.0718,12.7755,-0.2065,1.4826,0.8268
100,19.2781,-2.9113,11.5975,0.182,-1.3382,-0.4778
120,11.0061,-3.9911,6.019,0.2483,-3.1054,-1.667
140,0.3855,-3.1388,-3.7086,0.149,-3.3465,-2.0691
160,-9.0812,2.2649,-10.8409,0.0578,-0.4381,-1.016
180,1.7119,4.4341,3.1891,-0.2827,4.8286,1.5751
200,18.0643,-2.9832,17.5926,-1.1522,4.3146,2.4986
220,20.7769,-3.6296,13.6853,-0.8015,0.2577,0.5846
240,16.4051,-2.2625,11.0397,0.0069,-1.6044,-0.2531
260,8.2815,-4.4388,5.0278,-0.5055,-2.9306,-0.4306
280,-4.9871,-2.375,-5.2265,-0.74,-2.3257,-0.7874
300,-4.719,5.0661,-4.1396,-0.5385,1.8903,0.2329
320,8.7436,5.7221,10.0533,-0.6305,4.4904,1.9734
340,21.1432,-0.9768,15.2559,-0.9244,2.1999,1.6984
360,19.7019,-3.0358,10.4507,-0.0674,-1.2734,-0.1061
380,11.3605,-1.075,6.6702,0.3691,-2.9202,-1.077
400,2.308,1.8148,-0.6033,0.4311,-2.27,-0.8386
420,3.6799,0.7733,-0.0383,0.4247,0.4295,0.2201
440,10.0916,-0.3448,7.1012,-0.121,1.4448,0.8998
460,15.433,-0.668,9.0644,-0.2641,0.5761,0.664
480,13.6206,-3.4955,6.7756,0.3725,-1.0003,-0.1007
500,6.3901,-5.4181,2.3607,0.672,-1.6499,-1.3185
520,2.3296,-2.5642,-0.9409,0.6731,-1.0802,-1.6244
540,2.5833,-0.9744,1.1349,0.1673,0.5809,-0.3677
560,4.2737,-2.6145,4.221,-0.8148,1.3667,0.5036
580,6.2321,-0.5267,3.6775,-1.2899,1.1852,0.1069
600,10.0748,5.4995,5.351,-0.676,0.9577,-0.3962
620,15.2295,8.0038,8.1211,0.2699,1.0261,0.064
640,18.3587,2.1428,13.1011,0.6326,0.0088,0.5137
660,13.0364,-8.2791,9.2847,0.3773,-2.4866,-0.388
680,-3.7445,-7.3765,-5.4181,0.1202,-3.8882,-2.48
700,-7.525,5.9185,-11.3222,-0.2923,0.0576,-1.104
720,7.9272,9.0357,6.0262,-1.1658,5.3999,2.4829
740,21.9883,1.9944,19.2709,-0.9872,3.0337,2.6638
760,20.2909,-3.6703,16.5176,0.3563,-1.7829,-0.1487
780,11.3174,-5.2289,7.8578,0.8855,-3.5583,-1.384
800,2.6863,-4.0989,-0.8116,0.1953,-3.16,-1.5996
820,-6.268,-0.3998,-10.4124,-0.1575,-1.3262,-1.2638
840,-4.0606,2.7007,-5.9161,-0.2843,1.6403,0.4157
860,8.2193,1.5993,6.1387,-1.1882,3.9839,1.7696
880,14.4682,-0.8332,12.8688,-0.8828,2.6164,1.8127
