timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,20.7769,5.0182,19.8743,0.9598,-6.065,2.1128
20,-21.2222,-20.1999,-3.6057,0.3603,-7.3029,-0.3621
40,-28.1606,-4.6064,-23.2764,0.0546,-0.8103,-2.9844
60,2.976,9.5002,3.5434,-1.6022,4.6972,0.7722
80,19.7426,9.651,8.7819,-1.9276,3.6449,2.7608
100,19.7163,2.1261,10.094,-0.0043,-0.0975,0.4866
120,9.5026,2.5762,3.553,0.3174,-2.0723,-0.919
140,0.4693,5.43,-3.8595,-0.1836,-0.7384,-0.0445
160,3.4189,5.2433,-1.3551,-0.2984,1.2782,0.7397
180,9.3541,5.2936,3.4189,-0.1887,1.9513,0.7869
200,14.1378,3.6488,6.2513,-0.0309,1.2542,0.5481
220,12.9287,2.6145,5.1906,0.1053,0.1069,-0.0187
240,12.0021,3.8571,4.2784,-0.045,-0.3115,-0.0869
260,11.4491,3.7326,3.5434,-0.065,-0.5348,-0.0032
280,8.3079,1.8914,1.9776,0.1085,-0.8319,-0.2681
300,6.7636,2.988,1.245,0.1951,-0.2542,-0.4522
320,9.5385,3.5123,3.067,0.061,0.178,-0.0882
340,10.2041,2.9042,3.3447,0.0256,0.0269,-0.0144
360,9.2991,2.2577,2.7845,0.1426,-0.2899,-0.2976
380,8.5593,3.0335,2.5953,0.1735,-0.2449,-0.421
400,9.3661,3.4644,3.1987,0.0549,-0.2502,-0.2451
420,9.2416,3.4548,2.8563,-0.0682,-0.2593,-0.0826
440,10.2855,3.4357,3.158,-0.0845,-0.2627,-0.0967
460,10.5896,3.2034,3.1963,-0.0831,-0.5343,-0.1591
480,8.9328,3.7517,1.3024,-0.2052,-0.6648,-0.1516
500,6.7804,2.6288,-1.0104,-0.1399,-0.4175,-0.2422
520,5.0973,1.6017,-2.897,-0.0887,-0.0517,-0.5308
540,2.5833,0.419,-5.0087,-0.2838,0.376,-0.1863
560,-1.6352,1.0056,-3.1867,-0.4064,1.607,-0.0019
580,3.814,4.7309,3.6057,-0.3448,3.051,0.0221
600,15.7706,9.2273,12.3756,0.1071,3.1195,-0.2009
620,28.3904,13.8026,18.3755,0.6992,0.7576,-0.158
640,24.5573,9.4499,16.4793,0.6984,-2.8911,0.8204
660,4.2569,-2.7031,2.0973,-0.029,-4.2978,1.0906
680,-18.4162,-9.3565,-19.5127,-0.2904,-2.2713,-0.2276
700,-18.5479,0.5411,-11.8154,-0.1343,3.0251,-0.9798
720,12.9502,9.1482,13.8289,-1.3137,5.5661,0.5121
740,26.4799,7.1754,17.9996,-0.9403,2.3001,0.55
760,27.5309,12.3876,18.3276,0.651,-1.3563,-0.6843
780,18.9573,7.1084,10.0461,0.0197,-3.6663,1.2396
800,-2.8036,-1.154,-4.2808,-0.0727,-3.7326,1.4123
820,-8.0493,-1.4748,-9.3326,0.0285,-0.9489,0.3829
840,1.7645,-0.1341,-0.8811,-0.1407,1.6595,0.1348
860,13.714,2.9544,6.8115,-0.299,2.0422,-0.1807
880,18.2749,3.1532,8.1283,-0.3789,0.198,-0.122
900,9.5098,3.96,2.0039,-0.2068,-1.0483,-0.3501
920,7.1467,5.6024,0.3041,-0.024,-0.1108,-0.2094
940,12.299,4.3191,4.5657,-0.0408,0.1631,0.3123
960,10.9463,1.1995,3.1627,-0.0608,-0.7472,0.1412
980,4.3886,1.7957,-1.2617,0.0498,-0.8996,-0.6315
1000,6.0118,4.4388,-0.4142,-0.1348,0.2553,-0.2843
1020,8.8705,4.8004,1.5826,-0.4149,0.7901,0.1972
1040,10.9032,3.9097,3.2274,-0.0775,0.5002,-0.052
1060,10.9583,3.6607,3.8355,0.2012,-0.0242,-0.4
1080,10.1418,3.1891,3.3351,0.0943,-0.3264,-0.2944
1100,8.0924,3.1603,1.798,0.0512,-0.3816,-0.2086
1120,7.3143,2.9568,1.4485,0.029,-0.1625,-0.1244
1140,7.5465,3.5626,1.8842,0.0171,0.1775,-0.0695
1160,9.2799,4.1108,3.1005,0.0173,0.3757,0.0069
1180,10.7188,4.7262,4.4796,0.0879,0.3056,0.1271
1200,11.801,5.0805,6.426,0.247,0.0576,0.2667
1220,10.5608,4.3287,6.1052,0.4959,-0.2769,0.4879
1240,7.9392,2.0758,2.8515,0.4684,-0.4024,0.4191
1260,5.9424,0.5986,-2.6121,0.2739,-0.482,0.2934
1280,1.913,-1.2737,-9.0166,0.3448,-0.0906,0.2451
1300,-0.0479,-2.0063,-8.1523,-0.0123,1.5047,0.2699
1320,3.3567,0.826,-2.9664,-0.6209,2.6225,0.4631
1340,6.4667,4.4484,3.9863,-0.4583,3.1293,0.3555
1360,12.5289,7.4771,12.8808,0.1404,2.602,-0.388
1380,25.278,9.5337,19.1464,-0.0432,1.2396,-0.2659
1400,26.523,7.58,18.2702,-0.2721,-1.8061,0.4652
1420,7.0222,-1.1995,1.9537,-0.3952,-4.236,0.5526
1440,-14.1234,-6.0597,-14.935,0.0544,-2.1221,-0.7477
1460,-8.9926,1.2306,-7.2377,-0.2241,2.493,-0.5545
1480,12.7922,4.6376,12.7084,-1.2697,4.3393,0.741
1500,26.2812,6.62,17.4968,-0.721,1.0821,-0.0008
1520,24.2102,9.5624,15.4929,0.6997,-2.339,-1.0253
1540,13.1178,1.3958,7.4723,-0.0149,-4.302,0.3909
1560,-15.7155,-6.6559,-13.4123,-0.3725,-3.5165,-0.1063
1580,-14.0899,0.5746,-13.1777,-0.0485,1.7488,-0.6395
1600,7.6998,5.8371,9.8569,-0.482,4.8112,0.3419
1620,27.0545,6.1004,17.4106,-0.7085,2.2559,0.162
1640,22.1895,6.9815,10.7284,0.4072,-1.3323,-0.7903
1660,11.0349,4.1156,4.9488,0.3736,-2.687,-0.3075
1680,-0.8452,2.0901,-4.0845,0.0421,-1.6022,0.1045
1700,3.802,1.9513,0.0096,-0.1079,0.6507,0.4311
1720,10.7308,2.4612,4.7501,-0.3515,0.8436,0.3488
1740,11.9997,3.1723,4.6064,-0.0973,0.1601,-0.1071
1760,9.6319,3.8954,3.0837,0.0943,-0.1844,-0.3573
1780,8.8609,3.3782,2.9066,0.0501,-0.0437,-0.073
1800,8.5856,2.6719,2.8252,-0.0773,0.0797,0.1567
1820,9.4978,2.7605,3.9313,-0.0845,0.1119,0.1751
1840,9.6199,3.4692,3.9552,-0.0679,-0.0485,0.0962
1860,10.6135,4.0965,4.4556,-0.0338,-0.1543,0.1013
1880,10.9223,3.6081,4.2521,-0.1386,-0.404,0.2963
1900,8.6143,3.0478,2.8395,-0.162,-0.5417,0.2561
1920,7.7117,3.7326,2.2577,-0.0245,-0.336,0.1439
1940,8.5186,3.0239,2.9712,-0.1039,-0.2398,0.3016
1960,8.4683,1.8579,2.3487,-0.2257,-0.2414,0.3659
1980,8.4707,1.2737,1.9154,-0.4088,-0.1977,0.3003
