timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,20.4369,3.4979,10.987,-0.0368,-3.1616,-0.0538
20,-2.5833,3.2346,-3.2346,0.2667,-3.0049,-0.0594
40,-1.1827,0.7661,-2.8252,0.1644,0.3712,-0.1958
60,8.9447,1.9178,5.1595,-0.2801,1.4269,0.0187
80,14.7052,3.4117,6.5074,-0.3059,0.7655,-0.0266
100,14.0803,3.96,6.3829,0.1055,-0.5609,-0.2329
120,9.5529,2.8754,3.371,0.1404,-1.2271,-0.2798
140,5.5617,2.4325,0.8787,-0.0141,-0.676,-0.0743
160,6.7947,3.3088,1.8771,-0.1194,0.1697,0.0722
180,10.0078,4.0534,4.1994,-0.1175,0.238,0.0248
200,11.5855,4.0582,5.2289,-0.1879,-0.0437,0.2665
220,10.7524,3.4405,4.3958,-0.2915,-0.4751,0.389
240,6.4715,2.3224,0.8787,-0.142,-0.9238,-0.0123
260,3.6536,2.9856,-0.8978,0.1849,-0.4628,-0.5153
280,6.4045,2.6528,0.0455,-0.0802,0.3126,-0.0408
300,4.6878,1.9369,-0.7302,-0.1561,0.4394,0.0648
320,4.5466,3.4955,1.4485,0.069,0.8945,-0.2481
340,13.0676,6.3422,8.1954,0.1799,1.5495,0.0053
360,26.7097,8.011,15.8927,0.1442,0.5891,0.3696
380,25.6347,5.3893,11.8417,0.5255,-3.5711,0.76
400,-8.8538,-2.8323,-3.7278,1.5364,-5.6757,-0.8812
420,-14.4275,-2.32,-13.5153,1.1053,-0.9936,-2.035
440,3.8738,2.5738,1.9321,-0.8021,3.1653,0.6083
460,14.607,5.1787,5.7413,-1.7603,3.3742,2.0142
480,17.1233,3.2537,6.505,-0.8809,0.8513,0.8415
500,11.4634,3.5674,4.0677,-0.2249,-1.0677,-0.3544
520,7.2018,6.0789,1.5778,-0.2795,-0.6289,0.0549
540,10.0461,6.2225,3.0909,-0.3086,0.1601,0.5753
560,10.6757,2.3631,2.7725,-0.0895,-0.4242,0.3232
580,0.9697,-1.0965,-2.399,0.2856,-0.9878,-1.0134
600,-1.1756,1.166,-4.3,0.3381,0.5798,-1.5244
620,8.0349,5.7509,4.5131,-0.4389,2.6819,-0.287
640,22.0674,7.2568,13.3046,-0.7759,2.209,0.6019
660,29.7695,7.0749,15.6509,-0.5995,-1.1088,0.5063
680,11.0109,2.648,4.5155,-0.061,-4.8256,0.1692
700,-15.1792,-2.0303,-11.5736,0.5585,-3.1706,-1.1754
720,-7.7764,-0.3328,-8.0421,0.1631,1.8026,-0.9185
740,10.4435,5.5091,7.9535,-0.9182,4.0308,0.7256
760,25.7041,4.6878,13.6589,-0.8524,2.2255,1.1556
780,20.899,3.4596,9.0429,0.0978,-1.9473,0.0027
800,3.0502,2.1811,-0.8859,0.6134,-3.1666,-0.6009
820,-7.0844,0.7949,-7.9871,0.5449,-0.5817,-0.5337
840,-0.5459,2.5187,-1.1061,-0.1242,2.1549,0.3142
860,10.7212,5.023,8.0469,-0.5183,3.1613,0.8383
880,19.7402,6.5098,11.643,-0.291,1.6643,0.5244
900,20.7338,5.624,10.4244,0.0445,-1.069,0.4135
920,5.466,1.6999,-0.0287,0.1636,-2.5466,0.445
940,-5.0182,-0.5794,-9.2129,0.4956,-0.6576,-0.3142
960,3.2274,2.1811,-0.7159,0.0168,1.9654,-0.1282
980,12.864,4.3527,5.9448,-0.6984,2.5583,0.7645
1000,20.0466,1.8842,9.8019,-0.332,0.8242,0.3946
1020,17.1688,2.1644,7.9248,-0.0376,-1.8301,-0.3576
1040,6.8378,3.6033,1.0511,-0.2238,-2.1959,-0.1716
1060,0.5076,1.1468,-4.4628,-0.0773,-0.9233,-0.1673
1080,-1.3982,-0.1389,-4.0079,0.2499,0.4871,-0.4919
1100,2.636,3.3686,2.0997,0.0448,2.0475,-0.4882
1120,16.4266,6.687,10.635,-0.1495,2.9164,0.227
1140,28.6658,4.7573,14.856,-0.4775,0.7469,0.76
1160,12.7348,0.5387,4.7597,-0.1015,-3.5847,0.238
1180,-14.5208,-0.7135,-9.8976,0.9702,-2.2162,-1.6473
1200,-1.3982,3.8906,-1.5395,0.3632,2.2868,-1.3965
1220,15.1457,7.1658,9.2895,-0.9499,3.8794,0.7927
1240,27.337,5.9592,13.3453,-0.8108,1.732,1.019
1260,20.4034,3.5889,9.8545,-0.0655,-2.8895,0.0903
1280,-4.1755,2.4804,-3.0023,0.8037,-3.8038,-0.8804
1300,-3.7709,0.6608,-4.2952,0.5353,-0.0501,-0.9633
1320,7.4819,2.4325,4.3383,-0.7743,2.31,0.5652
1340,14.7962,3.3375,6.7133,-0.842,1.8663,0.6944
1360,15.8448,4.628,7.1587,-0.0573,-0.1154,-0.1756
1380,11.564,3.4046,4.4005,0.2364,-1.4075,-0.3384
1400,6.1244,2.4972,1.5874,0.1268,-1.162,-0.0975
1420,6.426,2.2242,1.2977,-0.1937,-0.2092,0.2654
1440,6.0334,2.4948,0.9313,-0.1745,-0.036,0.1535
1460,7.1515,3.1867,1.585,-0.0288,0.3512,-0.1015
1480,8.5042,3.3064,2.4828,-0.0869,0.4839,-0.0163
1500,9.9527,3.4069,3.2848,-0.0584,0.4335,-0.0187
1520,10.4818,3.6559,3.7062,-0.0325,0.1287,-0.0509
1540,10.07,3.5291,3.3232,-0.0357,-0.0882,0.0282
1560,8.5641,3.2441,2.6001,0.0016,-0.223,0.0072
1580,8.5569,3.0215,2.7797,-0.0274,-0.0312,0.02
