timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,8.6287,1.9609,1.6352,-0.3456,0.595,-0.1548
20,9.7372,3.6847,3.2058,-0.1807,0.0965,-0.1527
40,6.6607,1.6688,3.2489,-0.0498,-0.4434,0.0181
60,6.0885,1.1779,0.8332,-0.1961,0.3912,0.1609
80,9.5313,0.5315,3.3232,-0.312,1.5513,0.223
100,13.1226,1.2282,5.6455,-0.5417,1.1999,0.0168
120,14.1282,1.834,6.1316,-0.381,-0.0064,-0.0133
140,10.3166,2.0135,5.1811,-0.1687,-1.0541,-0.138
160,7.1036,1.6783,4.2114,0.2878,-0.8817,-0.538
180,8.3701,0.5626,5.43,0.4884,-0.2968,-0.9188
200,10.6183,1.075,5.2816,0.0442,-0.4319,-0.631
220,9.8282,0.7709,3.292,-0.2374,-0.7306,-0.198
240,8.0948,0.249,0.498,-0.2276,-0.7101,-0.2657
260,7.7907,1.5203,-1.4988,0.0472,-0.3845,-0.5399
280,8.3845,1.7286,-2.1596,0.284,0.1271,-0.2643
300,8.6335,-3.5937,-1.7406,0.2926,0.7043,0.0722
320,5.2912,-6.8977,-7.9464,-0.3349,0.3706,-0.004
340,-5.1068,-5.2864,-8.1044,-0.6587,1.688,0.3701
360,-3.5314,0.8859,5.612,-0.6065,4.9378,0.7959
380,8.4348,5.4923,17.8703,-0.1553,5.7484,0.4274
400,30.9307,10.9343,27.0521,0.7501,4.8168,-0.0775
420,47.6877,1.1827,36.8204,0.8266,-1.2159,0.2006
440,11.8202,-8.8777,21.2438,-0.0997,-7.9704,-0.3989
460,-21.0522,-8.43,-6.3063,-1.0981,-7.0967,-2.1887
480,-12.7324,7.1299,-11.2527,-1.2153,0.2523,-0.9073
500,4.3311,9.6558,0.9792,-0.8188,3.0923,0.8575
520,12.7204,2.5833,5.3654,-0.0365,2.1168,0.5564
540,14.789,1.0918,7.8099,0.2014,0.2577,-0.1138
560,13.6757,0.9002,9.323,0.149,-1.5825,-0.4341
580,1.3431,-0.5578,1.4317,0.1207,-3.1379,-1.3867
600,-8.011,4.3862,-7.434,0.3624,-0.7842,-0.9233
620,3.7828,7.0437,1.9656,-0.4437,3.5136,0.9697
640,20.3818,3.9456,10.8745,-1.0834,3.6513,1.8818
660,28.7041,5.2505,15.2989,0.0853,-0.2681,0.4839
680,20.4441,6.2991,15.512,1.1607,-3.516,-0.0405
700,-5.3965,-9.3805,0.5052,1.4131,-5.3215,-1.7152
720,-22.8239,-8.7317,-21.9644,0.9792,-1.6489,-2.4621
740,-2.7509,3.9744,1.8531,-1.6928,5.9805,0.9467
760,22.9676,3.6512,15.9981,-2.6532,5.2514,2.6151
780,26.7193,2.0518,15.864,0.0016,-0.004,-0.3496
800,23.7074,4.8483,17.0826,0.542,-3.3201,-0.8476
820,4.2545,-2.3942,4.5514,0.0509,-5.0575,-0.1495
840,-19.6492,-7.8123,-15.2032,-0.0205,-2.6188,-2.0379
860,-8.1331,3.9911,-6.3877,-0.5438,4.1507,0.4085
880,12.9431,1.8747,12.0931,-2.3121,5.5898,2.5191
900,18.3875,-0.6081,9.256,-1.2745,2.7683,1.2998
920,19.1273,0.5267,11.8321,-0.1053,0.2899,0.1998
940,12.7036,-0.4501,9.3877,-0.3371,-0.9819,0.7655
960,7.5896,-2.4373,8.5976,-0.2534,-0.405,0.6563
980,10.2639,1.7597,5.964,-0.2723,0.1194,-0.466
1000,11.6358,3.2489,4.0773,-0.1482,-0.3128,-0.4213
1020,9.833,2.6719,3.158,0.0791,-0.6238,-0.4778
1040,9.6606,1.9441,5.1619,0.4365,-1.081,-0.8529
1060,8.2193,3.3519,5.7174,0.5494,-1.5332,-0.9329
1080,8.6215,3.3926,5.9065,0.5574,-1.4983,-0.7384
1100,8.0828,2.0351,4.7405,0.5023,-1.6345,-0.5798
1120,5.5306,1.4293,1.6376,0.2979,-1.785,-0.6731
1140,3.2298,3.4931,-0.8428,0.0632,-1.1695,-0.7059
1160,3.3567,5.8371,-1.2498,0.2419,-0.1721,-0.2161
1180,4.9344,4.3263,1.2617,0.0917,0.0991,0.4533
1200,5.9161,3.213,1.3671,0.0088,0.6246,0.6867
1220,9.3637,2.6791,3.5482,0.3243,1.3811,0.7264
1240,13.3142,0.929,5.0518,0.1748,0.9502,0.7719
1260,13.0388,0.7326,2.7749,-0.113,-0.1929,0.7469
1280,8.6431,-0.1508,-0.7566,0.069,-0.4354,0.4271
1300,6.0956,-0.8499,-3.541,0.3285,0.1234,-0.056
1320,4.2928,-0.6632,-3.2298,0.4231,1.1018,0.0999
1340,6.5314,-1.5467,3.3447,0.1807,2.3166,0.5644
1360,10.2208,-3.2226,7.5226,-0.5596,2.088,0.4266
1380,10.58,-1.6759,7.2377,-1.4663,1.1453,0.4727
1400,10.6039,0.6416,8.7245,-1.8095,1.5756,1.0818
1420,19.2661,2.9832,13.034,-1.3622,2.0731,1.0605
1440,21.816,1.992,15.706,0.0424,-0.5801,-0.0322
1460,13.0652,-1.0582,11.2791,0.8815,-3.1538,-1.0317
1480,1.8675,-7.4196,0.9912,0.2729,-3.6492,-1.1836
1500,-20.2262,-9.007,-14.0588,-0.5004,-2.0731,-1.8812
1520,-13.0029,6.3351,-6.5841,-0.7631,3.8176,-0.5105
1540,14.4035,10.975,16.8241,-1.2558,7.2417,1.6401
1560,26.6451,3.0885,18.1528,-0.392,2.8485,1.4807
1580,24.9979,-1.6281,17.5088,1.0587,-1.282,0.199
1600,12.0787,-5.0661,12.2032,0.1644,-3.9748,-0.1085
1620,-2.4517,-3.6033,0.7661,-0.5809,-3.5381,-0.4066
1640,-5.2194,5.2457,-7.106,-1.0203,-0.247,0.0195
1660,4.2329,8.3151,-0.7901,-0.667,2.7259,1.3014
1680,14.3508,3.0861,9.0118,0.0045,3.0422,1.4434
1700,18.8304,-2.0327,13.5033,0.6643,0.7163,0.1431
1720,16.3021,-1.8603,11.6933,0.7855,-1.2175,-0.6246
1740,11.3126,-1.8579,8.2504,0.3115,-1.9015,-0.5825
1760,5.8682,-2.2817,2.9497,-0.2028,-1.416,-0.2265
1780,1.1085,-3.1029,-1.7621,-0.2529,-0.9534,-0.8439
1800,-5.1715,-1.1779,-5.5115,-0.1482,0.028,-1.4615
1820,3.6703,4.3455,3.869,-0.3192,2.8328,-0.578
1840,15.287,3.6607,12.8473,-0.632,2.5274,0.3624
1860,18.488,2.7054,12.8066,0.2526,0.4842,-0.1319
1880,21.5047,2.3296,15.05,0.4226,-1.5346,-0.0866
1900,12.378,-0.1772,9.0477,0.0043,-3.3851,0.312
1920,1.336,-1.2378,-0.395,0.1713,-3.3345,-0.6574
1940,-4.9201,-2.3942,-5.9592,0.4247,-1.8279,-1.6201
1960,-8.9974,0.6297,-6.8067,-0.0469,0.7999,-0.6712
1980,2.9688,5.521,5.2265,-0.474,4.1723,0.6907
