timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,8.8945,1.6688,0.0096,-0.1988,-0.1127,0.0823
20,9.0405,0.8715,-0.6632,-0.041,0.1314,0.0141
40,10.0173,0.2251,-0.6608,-0.0874,0.2515,0.1058
60,10.4842,0.6345,-0.8021,-0.2038,0.2683,0.2473
80,11.2719,1.0822,-0.1221,-0.2153,0.219,0.2212
100,11.1211,0.8619,-0.237,-0.1143,-0.0552,-0.0123
120,10.6183,0.4812,-0.4262,-0.0163,-0.1551,-0.2273
140,10.3406,0.2682,-0.5938,-0.0389,-0.2126,-0.2086
160,10.1035,0.8523,-1.063,-0.2361,-0.2427,-0.0378
180,9.8881,1.5012,-1.2881,-0.2686,-0.2417,-0.0746
200,9.4379,1.2091,-1.2067,-0.1705,-0.2489,-0.3264
220,9.3254,1.1827,-0.9242,-0.1463,-0.2462,-0.5081
240,8.7077,0.9649,-0.8284,-0.0906,-0.3064,-0.5545
260,8.8969,1.1181,-1.1109,-0.0067,-0.1077,-0.373
280,9.1339,0.6536,-1.2139,-0.0104,0.0213,0.2438
300,9.4236,0.3065,-1.5179,-0.0677,0.1793,0.5367
320,10.2137,0.9577,-1.6065,-0.1583,0.1958,0.5089
340,10.2041,1.9417,-1.0151,-0.2073,0.085,0.4455
360,9.019,1.7214,-1.3072,-0.0384,0.012,0.114
380,9.2656,0.7901,-1.1971,0.0274,0.1812,-0.0024
400,9.8737,0.431,-0.9792,-0.0671,0.2603,0.0757
420,10.4172,0.7374,-0.7685,-0.0839,0.2403,0.1071
440,10.8266,0.644,-0.6105,-0.041,0.145,0.0997
460,10.6015,0.4836,-0.668,-0.0277,-0.0109,0.0703
480,10.1347,0.7829,-0.9074,-0.0624,-0.0722,0.0408
500,9.9311,0.929,-1.0223,-0.0829,-0.0682,0.0602
520,9.8354,0.9194,-1.0415,-0.0751,-0.053,0.04
540,9.912,0.8356,-1.0534,-0.0546,-0.0517,-0.0139
560,10.0772,0.6057,-0.9505,-0.0592,-0.0354,-0.0197
580,9.7779,0.7542,-1.0415,-0.0885,-0.0895,-0.0266
600,9.4523,0.826,-1.1684,-0.0695,-0.0008,0.0192
620,9.675,0.6153,-1.1492,-0.0757,0.0746,0.0115
640,10.2639,0.6967,-1.0247,-0.105,0.0709,0.0464
660,10.0317,0.7901,-1.1253,-0.0951,-0.0301,0.025
680,9.8952,0.5794,-1.2139,-0.0847,0.0021,0.0123
700,10.0173,0.4238,-1.0606,-0.1082,-0.0099,-0.0304
720,10.1394,0.7398,-0.9242,-0.1135,-0.0256,-0.0226
740,10.0269,0.8715,-0.8739,-0.0986,-0.0581,0.02
760,9.845,0.7278,-1.0487,-0.0653,-0.0775,-0.0285
780,9.6702,0.6512,-1.1803,-0.0663,-0.0789,-0.0648
