timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,11.1115,1.0487,1.3024,-0.0663,0.2017,0.121
20,11.0445,0.5866,1.1349,-0.0658,-0.0485,0.0496
40,10.9439,0.3663,0.8236,-0.1311,-0.215,0.029
60,10.7236,0.6512,0.5555,-0.1825,-0.3741,-0.0216
80,10.1897,0.6823,0.2322,-0.1785,-0.5233,-0.0024
100,10.0772,0.4166,0.3974,-0.2284,-0.6302,0.0616
120,10.2448,0.7949,0.4597,-0.3938,-0.7197,0.3016
140,9.6965,1.2354,-0.0215,-0.328,-0.7186,0.526
160,9.007,0.4621,-0.8811,-0.1865,-0.5918,0.389
180,9.268,0.1053,-0.9385,-0.1162,-0.3003,0.1745
200,10.0772,0.2466,-0.6057,-0.0903,-0.1436,0.0104
220,10.4579,0.5052,-0.3783,-0.0562,-0.1527,-0.0504
240,10.4411,0.2993,-0.3519,-0.0437,-0.2268,-0.0317
260,10.0269,0.3615,-0.6249,-0.0671,-0.3064,-0.0336
280,9.6582,0.5267,-0.8356,-0.0722,-0.2577,-0.0168
300,9.6103,0.5866,-0.9409,-0.0405,-0.1588,-0.0573
320,9.7971,0.4908,-0.8906,-0.0075,-0.0877,-0.0655
340,10.1634,0.2993,-0.6943,-0.0232,-0.0703,-0.0589
360,10.9415,0.0622,-0.4286,-0.097,-0.1591,0.0751
380,11.4586,0.2107,-0.5962,-0.2164,-0.4586,0.1836
400,10.8888,0.8188,-0.6057,-0.2793,-0.7424,0.307
420,9.809,0.1748,-1.154,-0.2979,-0.8052,0.2169
440,9.5241,0.3448,-1.6999,-0.2348,-0.5436,0.1511
460,10.2161,-0.4717,-1.3288,-0.1564,-0.3821,-0.0173
480,10.398,-0.0311,-1.4198,-0.146,-0.5249,-0.3288
500,10.252,0.4334,-1.6281,-0.1689,-0.6488,-0.3264
520,9.9144,0.6297,-1.8747,-0.2084,-0.7099,-0.2265
540,9.5936,0.5267,-2.0494,-0.206,-0.6749,-0.1391
560,9.6438,0.3448,-2.2386,-0.1892,-0.6278,-0.1945
580,9.7683,0.431,-2.3966,-0.2033,-0.6137,-0.275
600,9.7612,0.8835,-2.6073,-0.2086,-0.667,-0.3472
620,9.5098,0.9553,-2.8012,-0.2097,-0.6933,-0.3528
640,9.3039,1.0175,-3.1651,-0.2254,-0.6009,-0.3043
660,9.6295,1.1037,-3.1939,-0.186,-0.5092,-0.2971
680,9.8306,0.6345,-2.9066,-0.1471,-0.5716,-0.388
700,9.8354,0.3998,-2.8491,-0.1703,-0.6813,-0.489
720,9.3829,0.2801,-3.1292,-0.198,-0.7639,-0.5031
740,9.098,0.7254,-3.7134,-0.2923,-0.7408,-0.4346
760,8.995,1.5562,-3.7996,-0.3328,-0.7738,-0.4866
780,8.7556,1.9896,-4.051,-0.2443,-0.8287,-0.5766
800,8.6455,1.8004,-4.1108,-0.1828,-0.8306,-0.6019
820,8.6862,1.6376,-4.2186,-0.1775,-0.8226,-0.6145
840,8.7843,1.798,-4.3407,-0.1796,-0.8327,-0.6235
860,8.758,1.9297,-4.47,-0.2012,-0.8863,-0.6646
880,8.6191,2.1476,-4.7094,-0.1993,-0.9238,-0.7917
900,8.5018,2.5881,-5.2553,-0.1825,-0.911,-0.8905
920,8.7867,2.5115,-5.1667,-0.1553,-0.9489,-0.9598
940,8.4108,2.3631,-5.114,-0.2017,-1.1098,-1.1191
960,7.6016,2.9999,-5.9544,-0.1897,-1.1421,-1.2572
980,7.3167,3.2729,-6.213,-0.1679,-0.9888,-1.2015
1000,7.331,3.2489,-5.9328,-0.2257,-0.8609,-1.1295
1020,7.5992,3.5291,-5.8012,-0.2246,-0.8575,-1.2513
1040,7.4172,3.2034,-5.2577,-0.2726,-0.9928,-1.3795
1060,6.3949,3.5123,-5.7437,-0.3078,-1.056,-1.4933
1080,6.2441,4.3096,-6.2082,-0.2574,-1.0312,-1.3741
1100,5.7078,4.3431,-6.5745,-0.2481,-1.0261,-1.1119
1120,5.0063,4.4221,-6.8594,-0.2984,-0.9699,-0.9769
1140,4.2976,4.7405,-7.1946,-0.2984,-0.8958,-1.0397
1160,4.1132,4.7932,-7.0797,-0.3259,-0.7376,-1.097
1180,4.0582,5.3271,-7.1467,-0.3789,-0.5931,-1.1674
1200,4.6567,5.9424,-6.9552,-0.3158,-0.5033,-1.1847
1220,4.8411,5.9687,-6.7516,-0.2212,-0.5942,-1.0936
1240,3.8618,5.8347,-7.2401,-0.1871,-0.6539,-0.8553
1260,2.8754,5.8299,-7.7261,-0.1697,-0.4959,-0.6773
1280,2.7797,5.9592,-7.7452,-0.1095,-0.2806,-0.6222
1300,2.9137,6.0597,-7.7309,-0.0298,-0.0727,-0.6539
1320,3.8858,6.0956,-7.2736,0.0128,0.0037,-0.5676
1340,3.9552,5.5138,-7.276,-0.0048,-0.1034,-0.4367
1360,3.237,5.4851,-7.5753,-0.0634,-0.1039,-0.4692
1380,3.0287,5.7317,-7.4508,-0.0674,-0.0171,-0.5931
1400,2.8659,5.8538,-7.3454,-0.0205,0.0312,-0.7687
1420,2.5833,5.7174,-7.1635,-0.0272,0.0669,-0.9886
1440,2.466,6.0813,-7.0246,-0.0965,0.04,-1.2175
1460,2.9521,6.7516,-7.0054,-0.0749,-0.0725,-1.4093
