timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,8.3869,1.7765,-1.0247,-0.0562,0.0261,-0.21
20,8.5425,2.162,-1.0989,-0.0184,0.1764,-0.0522
40,8.5186,1.9369,-1.5155,-0.0069,0.34,0.1924
60,9.153,1.8052,-0.9936,-0.0317,0.4898,0.2619
80,9.7707,1.7023,-0.5842,0.0171,0.462,0.2673
100,9.8976,1.2306,-0.577,0.0306,0.4591,0.231
120,10.3669,1.1564,-0.395,0.0056,0.4389,0.1972
140,10.1347,0.9744,-0.7566,0.0211,0.3597,0.0754
160,10.41,0.9361,-0.656,-0.0053,0.3653,-0.0027
180,11.0109,1.1971,-0.3615,-0.0576,0.2912,0.1327
200,11.2288,0.9888,-0.3112,-0.1479,0.1871,0.2918
220,10.8697,0.8691,-0.419,-0.1212,0.0056,0.1348
240,9.9216,0.3974,-0.5339,-0.0512,-0.117,-0.2603
260,9.7995,0.7422,-0.4669,-0.0139,-0.1175,-0.445
280,9.8138,0.6464,-0.7757,-0.036,-0.0453,-0.1737
300,9.2344,0.735,-1.1779,-0.1503,0.0565,0.0517
320,9.0333,1.3862,-0.8236,-0.1783,0.1138,-0.0184
340,9.1913,1.4748,-0.2418,-0.0562,0.2209,-0.1324
360,9.7588,0.6584,0.3065,0.0112,0.3523,-0.13
380,10.4555,1.008,0.723,-0.1092,0.3789,-0.0509
400,10.4339,2.3463,0.9098,-0.202,0.3139,0.113
420,9.924,2.3104,-0.668,-0.04,0.1966,0.1711
440,9.3661,0.8547,-1.1396,0.0125,0.3872,0.0368
460,11.0205,2.4373,0.261,-0.2555,0.5321,-0.0466
480,11.5329,3.3255,2.3727,-0.1815,0.3411,-0.081
500,11.0684,0.9146,1.7406,0.1673,-0.0762,-0.2838
520,8.3175,-1.3024,-0.9505,0.23,0.0352,-0.7578
540,8.6886,0.7829,-0.893,-0.2025,0.4658,-0.8415
560,10.0461,3.7828,-0.7111,-0.296,0.6968,-0.5002
580,9.9431,1.0223,0.1724,-0.0346,0.6955,-0.2545
600,8.4036,-0.7733,-0.0455,-0.315,0.9006,-0.275
620,8.5712,2.5522,-0.4477,-0.5049,0.9566,-0.4346
640,7.7716,2.4684,0.9098,-0.2118,1.1072,-0.6611
660,9.8234,3.1508,1.9297,-0.2281,1.2305,-0.7845
680,10.9511,3.1795,1.391,-0.2334,0.8572,-1.0126
700,11.1091,3.1196,1.9034,-0.2555,0.5199,-1.0102
720,11.5281,2.8635,1.6137,-0.2318,0.3277,-1.0011
740,11.9351,2.9736,2.0087,-0.1199,0.0621,-0.8511
760,10.6638,1.5634,2.2649,-0.105,-0.1511,-0.6534
780,9.3087,2.2386,2.1069,-0.2782,-0.1681,-0.627
800,11.4371,4.0318,2.7054,-0.2979,0.1625,-0.3176
820,12.3541,4.2162,3.6943,-0.2108,-0.1911,-0.06
840,10.9583,3.8427,3.2705,-0.2462,-0.7237,-0.0005
860,7.9511,3.5841,2.1668,-0.2577,-0.8284,-0.1268
880,6.4811,4.1827,1.6185,-0.1258,-0.3499,-0.4237
900,8.6431,4.1946,1.901,0.0661,0.2308,-0.5332
920,11.0181,2.9281,2.9616,-0.0152,0.0552,-0.2382
940,9.4403,3.7996,2.3894,-0.1966,-0.5175,-0.2974
960,6.3686,5.2601,1.142,0.0056,-0.5484,-0.5772
980,5.6838,4.8315,0.8547,0.3976,-0.1194,-1.1823
1000,7.422,5.0566,1.3216,0.3075,0.2825,-1.1445
1020,8.5449,5.3079,1.6783,0.1207,0.4916,-0.4445
1040,8.327,4.1468,1.4653,-0.1037,0.571,0.1903
1060,7.4244,3.8954,1.257,-0.2081,0.5963,-0.0272
1080,7.4699,4.5969,1.1109,0.0781,0.3893,-0.8338
1100,6.4548,4.6974,0.8882,0.3198,0.2356,-1.4376
1120,6.7493,5.7054,1.2809,0.2276,0.5812,-1.2593
1140,9.5122,6.0071,2.2075,-0.0429,1.0523,-0.0709
1160,9.6726,4.1444,2.569,-0.3064,0.9659,0.7469
1180,8.5545,3.6775,2.2218,-0.392,0.5844,0.3208
1200,7.2065,4.7549,1.6281,-0.1124,0.3579,-0.7517
1220,8.09,5.4731,2.2242,0.0618,0.4034,-1.2905
1240,9.7827,6.0358,2.6647,-0.1543,0.4812,-0.6808
1260,9.9551,5.9472,2.7653,-0.3794,0.3206,0.2478
1280,7.8721,4.8985,2.0183,-0.3816,0.1005,0.3216
1300,6.8666,4.7429,1.7765,-0.2467,0.0429,-0.1332
1320,6.8618,5.0087,2.0973,-0.0991,0.0933,-0.4775
1340,7.7668,5.3343,2.7366,-0.1268,0.1969,-0.3539
1360,8.1666,5.4636,3.0598,-0.2356,0.2158,0.1085
1380,8.4755,5.5138,3.2082,-0.3126,0.1484,0.3914
1400,7.9655,5.2218,3.1412,-0.3,-0.029,0.4066
1420,7.1132,5.0542,2.8491,-0.2534,-0.0906,0.1351
1440,7.3023,5.8035,2.9688,-0.2268,0.0312,0.012
1460,7.7644,6.4212,3.3734,-0.1676,0.1402,0.1388
1480,8.1786,6.213,3.7134,-0.1564,0.1751,0.3283
1500,8.0852,5.9496,3.6703,-0.1412,0.0797,0.2713
1520,7.4268,5.5833,3.4836,-0.0687,-0.0943,0.1005
1540,6.6343,5.2026,2.8898,-0.0943,0.0216,0.0189
1560,7.2999,5.5138,2.909,-0.0962,0.2345,0.0605
1580,7.9128,5.1092,2.9233,-0.2089,0.3981,0.3645
1600,7.7859,5.3606,2.9042,-0.2372,0.4463,0.4229
1620,7.5441,4.9201,2.976,-0.1005,0.4583,0.1652
1640,7.853,4.5681,3.4213,-0.0749,0.4271,-0.0208
1660,7.8051,4.7477,3.6488,-0.121,0.4453,-0.012
1680,7.9368,4.6591,3.972,-0.1788,0.5313,0.1356
1700,7.9416,4.7836,3.8714,-0.1884,0.6102,0.2678
1720,8.2097,4.1803,3.8858,-0.1601,0.5612,0.186
1740,7.5537,4.6376,3.699,-0.2236,0.4812,0.0306
1760,7.7357,5.6647,4.0486,-0.162,0.5846,0.0131
1780,8.2744,5.2768,4.549,-0.1188,0.6435,0.1106
1800,8.4515,4.8818,4.6017,-0.1396,0.5476,0.1354
1820,8.1307,4.719,4.1468,-0.0165,0.425,-0.0168
1840,8.509,3.7541,3.9121,0.1167,0.198,-0.2547
1860,7.6088,3.316,3.462,0.0282,0.0021,-0.1889
1880,6.4596,4.3981,3.3279,-0.1242,0.182,-0.0013
1900,6.7014,6.0789,3.5769,-0.0024,0.3869,0.1135
1920,7.8985,5.6168,5.3271,-0.0344,0.5438,0.4642
1940,7.6447,5.4468,5.3893,-0.0874,0.4154,0.5993
1960,6.9097,4.616,5.2026,0.0666,0.3,0.1617
1980,7.0078,4.6735,5.0757,0.1508,0.2132,-0.1913
