timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,8.5569,2.4086,3.7062,-0.0674,-0.138,-0.057
20,8.2983,2.4421,3.5195,-0.0738,-0.0099,-0.0107
40,8.521,2.5522,3.6033,-0.0504,0.1234,0.0195
60,8.9495,2.3846,3.8834,-0.0197,0.1615,0.0618
80,9.2512,2.2769,4.0845,-0.0195,0.0714,0.016
100,9.1937,2.162,4.0462,-0.0576,-0.0562,-0.0133
120,8.7724,2.4301,3.7469,-0.105,-0.0946,0.0072
140,8.4348,2.5067,3.5075,-0.1053,-0.0203,-0.0112
160,8.5042,2.5833,3.4931,-0.0898,0.081,0.0421
180,8.8035,2.6647,3.6344,-0.0517,0.1436,0.0983
200,9.1554,2.3248,3.9002,-0.0104,0.0863,0.0831
220,9.0309,2.1787,3.7565,-0.0306,0.0053,0.0464
240,8.8322,2.229,3.6368,-0.0682,0.0426,0.0541
260,9.0573,2.2218,3.7014,-0.0799,0.0546,0.0386
280,9.2632,2.2194,3.9361,-0.1031,-0.0117,0.0056
300,9.1578,2.4924,3.7924,-0.1396,-0.1298,-0.0634
320,8.916,2.7294,3.5099,-0.1082,-0.1332,-0.0389
340,8.8633,2.3966,3.5793,-0.0853,-0.0749,-0.0168
360,8.8705,2.2697,3.6799,-0.1037,-0.0594,-0.0157
380,8.655,2.3032,3.4884,-0.1324,-0.0165,-0.0045
400,8.7795,2.411,3.4333,-0.1146,0.0669,0.033
420,8.9687,2.2769,3.5123,-0.0997,0.1055,0.025
440,9.1195,2.3152,3.5769,-0.1031,0.1156,0.0333
460,9.1459,2.3822,3.6248,-0.089,0.1178,0.036
480,9.1315,2.2793,3.6536,-0.0783,0.1069,0.0338
500,9.2656,2.2553,3.7852,-0.0719,0.0767,0.0155
520,9.4092,2.2242,3.8235,-0.0741,-0.0245,-0.0426
540,9.1411,2.2218,3.6871,-0.081,-0.0845,-0.0741
560,9.0956,2.399,3.5937,-0.1005,-0.0895,-0.0863
580,9.5265,2.4517,3.7278,-0.0624,-0.137,-0.1066
600,9.7133,2.1572,3.8259,-0.0818,-0.3126,-0.1647
620,9.3709,2.15,3.5458,-0.1442,-0.4482,-0.2073
640,8.9543,2.399,3.1891,-0.1916,-0.4016,-0.1458
660,8.734,2.4684,3.0981,-0.194,-0.3035,-0.1124
680,8.5712,2.4277,2.976,-0.1844,-0.1772,-0.0941
700,8.77,2.5905,2.9568,-0.1817,-0.0581,-0.0458
720,8.8035,2.6121,3.0598,-0.1588,0.0405,0.0301
740,8.9423,2.5905,3.1603,-0.1156,0.0823,0.0248
760,9.0692,2.5067,3.3327,-0.0901,0.0842,0.0024
780,9.1482,2.4301,3.3758,-0.069,0.0085,-0.0453
800,8.9615,2.4397,3.304,-0.0967,0.0035,-0.0256
820,8.9711,2.5163,3.2585,-0.1018,0.0136,-0.0163
840,9.0453,2.5307,3.3088,-0.0954,0.0075,-0.0216
860,9.098,2.5474,3.3232,-0.113,-0.0242,-0.036
880,9.0333,2.636,3.237,-0.0927,-0.057,-0.0791
900,9.0788,2.3894,3.2848,-0.0829,-0.0711,-0.0765
920,8.9471,2.4229,3.2034,-0.1215,-0.0602,-0.0573
940,9.2081,2.5498,3.2465,-0.1063,-0.0751,-0.1071
960,9.4116,2.6312,3.2489,-0.0994,-0.1426,-0.1119
980,9.086,2.5187,3.0813,-0.0959,-0.1503,-0.0807
1000,9.2368,2.4828,3.0502,-0.1162,-0.1202,-0.0719
1020,9.2608,2.5067,3.1196,-0.149,-0.1455,-0.0789
1040,9.165,2.5067,3.0742,-0.1815,-0.1527,-0.0405
1060,9.1123,2.5235,3.0143,-0.2102,-0.137,0.0149
1080,8.9016,2.3056,2.9377,-0.2425,-0.0887,0.0464
1100,8.8753,2.6288,2.818,-0.2438,-0.0344,0.0256
1120,8.904,2.8587,2.7294,-0.1596,0.0205,-0.0051
1140,9.0453,2.7701,2.8036,-0.0877,0.0719,0.0152
1160,9.0237,2.5905,2.9161,-0.045,0.0831,0.0144
1180,9.3805,2.5259,3.1005,-0.0195,0.0706,-0.0189
1200,9.5265,2.2745,3.146,-0.0426,-0.0141,-0.0344
1220,9.2656,2.3655,2.9928,-0.0903,-0.0485,-0.033
1240,9.1554,2.4924,2.9425,-0.1122,-0.0629,-0.0432
1260,9.1147,2.6695,2.873,-0.1202,-0.0578,-0.029
1280,9.0477,2.6935,2.7869,-0.1061,-0.0402,-0.0253
1300,9.1315,2.7366,2.7892,-0.069,-0.0141,-0.0325
1320,9.3182,2.4684,2.9353,-0.0496,-0.0181,-0.0429
1340,9.4499,2.4684,2.9688,-0.0821,-0.0544,-0.0434
1360,9.256,2.4804,2.794,-0.0874,-0.0997,-0.0461
1380,9.1482,2.4756,2.7701,-0.121,-0.0733,-0.0389
1400,9.3302,2.7653,2.7701,-0.1266,-0.0885,-0.0663
1420,9.3925,2.7797,2.7725,-0.0839,-0.1354,-0.0874
1440,9.2847,2.5762,2.7869,-0.0663,-0.1553,-0.0895
1460,9.1602,2.5019,2.7031,-0.0957,-0.1553,-0.0994
1480,9.2512,2.624,2.5905,-0.1167,-0.1655,-0.1258
1500,9.2775,2.7174,2.5833,-0.1194,-0.1879,-0.0861
1520,9.2153,2.8539,2.5211,-0.0965,-0.1988,-0.1077
1540,9.4834,2.7031,2.5402,-0.0735,-0.2427,-0.1354
1560,9.4595,2.6959,2.4397,-0.0847,-0.2793,-0.1204
1580,9.2799,2.6145,2.3942,-0.1212,-0.2745,-0.0879
1600,9.0932,2.8228,2.1883,-0.1319,-0.238,-0.0861
1620,9.1123,3.0119,2.1763,-0.0983,-0.1945,-0.0898
1640,9.1698,2.9449,2.138,-0.0512,-0.19,-0.1167
1660,9.1866,2.9329,2.1141,-0.0482,-0.1388,-0.0783
1680,9.6127,2.897,2.2984,-0.0173,-0.199,-0.133
1700,9.5193,2.6911,2.2697,-0.0456,-0.2942,-0.1596
1720,9.3158,2.9856,1.98,-0.0754,-0.2944,-0.1394
1740,9.1363,2.9568,1.8507,-0.0581,-0.3011,-0.1484
1760,9.007,3.0861,1.652,-0.0706,-0.218,-0.1055
1780,9.1195,3.1125,1.7526,-0.0448,-0.1567,-0.0975
1800,9.3996,3.1556,1.8172,-0.0187,-0.1788,-0.0935
1820,9.5912,3.1963,1.7813,0.0165,-0.2316,-0.0839
1840,9.4308,2.2505,2.0446,-0.0661,-0.2582,-0.0133
1860,8.9567,3.0861,1.415,-0.1434,-0.2252,-0.033
1880,9.086,3.1963,1.3384,-0.1058,-0.1356,-0.0213
1900,9.2105,3.2825,1.3982,-0.056,-0.0706,-0.052
1920,9.821,3.2657,1.6592,-0.0093,-0.11,-0.1183
1940,10.319,2.7964,2.1524,-0.0067,-0.323,-0.1444
1960,10.4459,2.6767,2.083,-0.1095,-0.6307,-0.1687
1980,10.2065,2.6887,1.5083,-0.2225,-0.8588,-0.1713
