timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,8.0493,2.411,1.6807,-0.0274,0.0618,0.1348
20,9.6726,3.0933,2.1261,-0.1228,0.2689,0.1255
40,10.2256,3.3279,2.3224,-0.1908,0.1132,0.4418
60,9.7181,2.9592,2.3703,-0.198,-0.1175,0.4517
80,8.7915,2.7701,2.6432,-0.1958,-0.0384,0.3008
100,9.8234,2.9185,2.7126,-0.1817,0.0429,0.2843
120,9.5217,2.9664,2.1691,-0.1274,-0.1183,0.1271
140,9.1602,2.8252,1.9968,-0.1127,-0.1703,0.0325
160,9.402,2.4972,2.059,-0.129,-0.2571,0.0866
180,8.4348,2.6887,1.5658,-0.1881,-0.0794,0.1431
200,9.1746,2.976,1.9058,-0.1535,0.1647,0.1945
220,10.1131,2.6624,2.2673,-0.0671,0.093,0.0882
240,9.7851,2.3583,2.2936,-0.0962,-0.0149,0.0837
260,9.4451,2.6624,2.1189,-0.1378,0.0426,0.0946
280,9.1842,2.4756,2.2146,-0.1005,0.069,0.089
300,9.2392,2.4732,2.2003,-0.0512,0.137,0.0711
320,9.098,2.4421,2.2913,-0.0807,0.1974,0.1063
340,9.1147,2.6145,2.0949,-0.0528,0.23,0.1362
360,9.1099,2.5738,2.0758,-0.0722,0.2523,0.1138
380,9.5074,2.8467,2.4157,-0.0943,0.2401,0.1356
400,9.9671,2.6839,2.6169,-0.0578,0.1956,0.199
420,10.1466,2.0925,2.7366,-0.061,0.0959,0.2742
440,9.8881,2.0614,2.49,-0.0858,0.0298,0.2134
460,9.8354,2.2529,2.3798,-0.0706,-0.045,0.122
480,9.3589,2.2458,2.1811,-0.0309,-0.0218,0.1045
500,9.7564,2.1021,2.1668,-0.0213,0.0237,0.1831
520,9.9311,1.8866,2.2649,-0.0354,-0.0336,0.2364
540,10.0006,1.9345,2.3583,-0.0474,-0.1021,0.1857
560,9.991,2.0423,2.2793,-0.0128,-0.1647,0.1442
580,9.3613,1.664,1.8651,0.0176,-0.1887,0.0957
600,9.7252,1.9944,1.8531,-0.0045,-0.1061,0.0767
620,10.2424,1.8483,2.047,0.0149,-0.2113,0.1239
640,9.6103,1.6879,2.1284,-0.0147,-0.3925,0.0469
660,8.8992,2.3798,1.5227,-0.0831,-0.2094,0.2177
680,9.1674,1.9441,1.7382,-0.0706,-0.1228,0.3376
700,9.0381,1.5131,1.9968,-0.0261,-0.2817,0.0807
720,8.6503,1.9896,1.7573,-0.0608,-0.2809,-0.0389
740,8.9328,2.3703,1.6688,-0.0927,-0.0791,0.1029
760,8.7771,2.241,1.3791,-0.0927,0.2294,0.1535
780,10.3022,1.968,2.1284,-0.0661,0.3845,0.0589
800,10.6518,1.798,2.387,-0.064,0.1927,-0.0256
820,9.8976,1.5586,1.9728,-0.0482,0.0085,-0.0863
840,9.2512,1.7119,1.5347,-0.0592,0.0141,-0.1559
860,9.0764,1.8842,1.4988,-0.0661,0.1268,-0.0997
880,9.4667,2.0758,1.7789,-0.0237,0.218,-0.1132
900,9.9671,1.4892,2.1308,-0.0224,0.1591,0.0642
920,9.244,1.5012,1.8124,-0.0754,0.0203,0.0773
940,8.9471,1.9561,1.4629,-0.0565,0.0983,0.1223
960,9.5098,1.7454,1.6281,-0.0304,0.203,0.1591
980,10.2017,1.3479,1.9632,-0.0314,0.1969,0.1423
1000,10.6566,1.4724,2.2649,-0.053,0.101,0.1399
1020,10.1801,1.494,2.1524,-0.0661,0.0123,0.1545
1040,9.7396,1.6735,2.047,-0.0568,0.0101,0.1252
1060,9.8186,1.8028,2.0279,-0.0695,0.0077,0.1503
1080,9.7229,1.6568,2.1955,-0.0807,-0.0059,0.2004
1100,9.7875,1.3527,2.2817,-0.1116,0.0104,0.203
1120,9.73,1.5299,2.1141,-0.1823,0.0624,0.1807
1140,9.9335,1.9585,2.0279,-0.2262,0.0797,0.1543
1160,9.3972,1.6424,1.8483,-0.1708,0.0847,-0.0109
1180,9.1099,1.7406,1.9034,-0.1367,0.194,-0.238
