timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,9.2368,2.4828,3.0502,-0.1162,-0.1202,-0.0719
20,9.2608,2.5067,3.1196,-0.149,-0.1455,-0.0789
40,9.165,2.5067,3.0742,-0.1815,-0.1527,-0.0405
60,9.1123,2.5235,3.0143,-0.2102,-0.137,0.0149
80,8.9016,2.3056,2.9377,-0.2425,-0.0887,0.0464
100,8.8753,2.6288,2.818,-0.2438,-0.0344,0.0256
120,8.904,2.8587,2.7294,-0.1596,0.0205,-0.0051
140,9.0453,2.7701,2.8036,-0.0877,0.0719,0.0152
160,9.0237,2.5905,2.9161,-0.045,0.0831,0.0144
180,9.3805,2.5259,3.1005,-0.0195,0.0706,-0.0189
200,9.5265,2.2745,3.146,-0.0426,-0.0141,-0.0344
220,9.2656,2.3655,2.9928,-0.0903,-0.0485,-0.033
240,9.1554,2.4924,2.9425,-0.1122,-0.0629,-0.0432
260,9.1147,2.6695,2.873,-0.1202,-0.0578,-0.029
280,9.0477,2.6935,2.7869,-0.1061,-0.0402,-0.0253
300,9.1315,2.7366,2.7892,-0.069,-0.0141,-0.0325
320,9.3182,2.4684,2.9353,-0.0496,-0.0181,-0.0429
340,9.4499,2.4684,2.9688,-0.0821,-0.0544,-0.0434
360,9.256,2.4804,2.794,-0.0874,-0.0997,-0.0461
380,9.1482,2.4756,2.7701,-0.121,-0.0733,-0.0389
400,9.3302,2.7653,2.7701,-0.1266,-0.0885,-0.0663
420,9.3925,2.7797,2.7725,-0.0839,-0.1354,-0.0874
440,9.2847,2.5762,2.7869,-0.0663,-0.1553,-0.0895
460,9.1602,2.5019,2.7031,-0.0957,-0.1553,-0.0994
480,9.2512,2.624,2.5905,-0.1167,-0.1655,-0.1258
500,9.2775,2.7174,2.5833,-0.1194,-0.1879,-0.0861
520,9.2153,2.8539,2.5211,-0.0965,-0.1988,-0.1077
540,9.4834,2.7031,2.5402,-0.0735,-0.2427,-0.1354
560,9.4595,2.6959,2.4397,-0.0847,-0.2793,-0.1204
580,9.2799,2.6145,2.3942,-0.1212,-0.2745,-0.0879
600,9.0932,2.8228,2.1883,-0.1319,-0.238,-0.0861
620,9.1123,3.0119,2.1763,-0.0983,-0.1945,-0.0898
640,9.1698,2.9449,2.138,-0.0512,-0.19,-0.1167
660,9.1866,2.9329,2.1141,-0.0482,-0.1388,-0.0783
680,9.6127,2.897,2.2984,-0.0173,-0.199,-0.133
700,9.5193,2.6911,2.2697,-0.0456,-0.2942,-0.1596
720,9.3158,2.9856,1.98,-0.0754,-0.2944,-0.1394
740,9.1363,2.9568,1.8507,-0.0581,-0.3011,-0.1484
760,9.007,3.0861,1.652,-0.0706,-0.218,-0.1055
780,9.1195,3.1125,1.7526,-0.0448,-0.1567,-0.0975
800,9.3996,3.1556,1.8172,-0.0187,-0.1788,-0.0935
820,9.5912,3.1963,1.7813,0.0165,-0.2316,-0.0839
840,9.4308,2.2505,2.0446,-0.0661,-0.2582,-0.0133
860,8.9567,3.0861,1.415,-0.1434,-0.2252,-0.033
880,9.086,3.1963,1.3384,-0.1058,-0.1356,-0.0213
900,9.2105,3.2825,1.3982,-0.056,-0.0706,-0.052
920,9.821,3.2657,1.6592,-0.0093,-0.11,-0.1183
940,10.319,2.7964,2.1524,-0.0067,-0.323,-0.1444
960,10.4459,2.6767,2.083,-0.1095,-0.6307,-0.1687
980,10.2065,2.6887,1.5083,-0.2225,-0.8588,-0.1713
1000,9.3254,2.5474,0.7949,-0.3714,-0.8508,-0.1015
1020,8.9495,3.1699,0.4836,-0.4101,-0.7253,-0.2142
1040,9.7827,3.7373,0.4741,-0.3288,-0.6875,-0.3589
1060,10.1897,3.6176,0.4812,-0.2619,-0.7629,-0.3483
1080,9.6079,3.3423,0.0168,-0.308,-0.8681,-0.3643
1100,8.9926,3.6703,-0.5028,-0.3341,-0.7749,-0.3296
1120,9.1602,3.6895,-0.4621,-0.3096,-0.6502,-0.4349
1140,9.8617,3.5123,-0.2203,-0.3211,-0.6603,-0.5244
1160,9.9407,3.3471,-0.2322,-0.4298,-0.7506,-0.4826
1180,9.2416,3.4836,-0.6345,-0.5486,-0.7813,-0.4874
1200,9.1195,3.8714,-0.6488,-0.6057,-0.7493,-0.5612
1220,8.995,4.2976,-0.8811,-0.5939,-0.7576,-0.6203
1240,8.5497,4.4724,-1.2881,-0.5497,-0.6712,-0.6539
1260,8.8825,4.4221,-1.063,-0.5151,-0.5665,-0.6742
1280,9.0022,4.3407,-0.929,-0.5505,-0.5548,-0.7
1300,8.8298,4.4796,-0.9744,-0.6043,-0.5854,-0.7829
1320,8.8346,4.8004,-0.9553,-0.6398,-0.6009,-0.8513
1340,8.7173,5.0326,-0.9601,-0.6675,-0.6635,-0.8937
1360,8.2289,5.2409,-1.1827,-0.6768,-0.6699,-0.8908
1380,7.8769,5.2888,-1.2498,-0.6925,-0.6206,-0.9595
1400,8.0661,5.545,-1.1803,-0.6965,-0.5958,-1.0467
1420,7.8817,5.5498,-1.087,-0.7354,-0.5921,-1.0632
1440,7.3454,5.9233,-1.0247,-0.8095,-0.5857,-1.1503
1460,7.1611,6.3351,-1.1229,-0.8159,-0.5974,-1.2628
1480,6.6607,6.9432,-1.6089,-0.7919,-0.5002,-1.2159
1500,6.4452,7.4364,-1.5155,-0.6534,-0.3459,-1.1005
1520,6.3829,7.525,-1.2785,-0.5103,-0.2185,-1.0794
1540,6.3231,7.4101,-1.1779,-0.4085,-0.1306,-0.9758
1560,5.9616,6.924,-1.0798,-0.3997,-0.0205,-0.8996
1580,6.213,6.7947,-0.7207,-0.4786,0.0863,-0.9883
1600,6.5314,6.8091,-0.1748,-0.6131,0.0328,-1.0475
1620,5.8371,7.1898,-0.5028,-0.7333,-0.0187,-1.1714
1640,5.7485,7.9104,-0.7805,-0.7911,0.0935,-1.1884
1660,5.7604,8.5425,-0.7542,-0.6603,0.2041,-1.0928
1680,5.0159,7.6279,0.1006,-0.5798,0.2561,-1.2204
1700,4.4652,7.3526,0.4573,-0.7155,0.2651,-1.6265
1720,4.5993,7.9751,0.012,-0.817,0.1916,-1.8842
1740,4.616,8.7676,-0.2179,-0.7919,0.2102,-1.7906
1760,4.7597,8.9926,0.2274,-0.7088,0.2899,-1.7024
1780,4.7501,8.667,1.506,-0.6403,0.1362,-1.8498
1800,3.4931,8.8059,1.9058,-0.6819,-0.1559,-2.0214
1820,2.0016,8.7604,0.3567,-0.7576,-0.0799,-1.7392
1840,1.2354,9.6462,-0.2322,-0.8418,0.3656,-1.3771
1860,1.8316,10.343,0.0575,-0.5489,0.5196,-1.4061
1880,2.1596,9.0118,1.6424,-0.3664,0.3528,-1.6385
1900,1.2761,9.4715,1.3288,-0.5822,0.2809,-1.4855
1920,0.6728,11.4515,-0.0024,-0.671,0.4882,-1.0315
1940,1.3575,11.983,0.6919,-0.2337,0.4541,-1.068
1960,1.5275,10.2304,1.7526,0.045,0.1721,-1.1333
1980,-0.0287,9.6486,1.3455,-0.0871,-0.0317,-1.1754
