timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,7.422,5.0566,1.3216,0.3075,0.2825,-1.1445
20,8.5449,5.3079,1.6783,0.1207,0.4916,-0.4445
40,8.327,4.1468,1.4653,-0.1037,0.571,0.1903
60,7.4244,3.8954,1.257,-0.2081,0.5963,-0.0272
80,7.4699,4.5969,1.1109,0.0781,0.3893,-0.8338
100,6.4548,4.6974,0.8882,0.3198,0.2356,-1.4376
120,6.7493,5.7054,1.2809,0.2276,0.5812,-1.2593
140,9.5122,6.0071,2.2075,-0.0429,1.0523,-0.0709
160,9.6726,4.1444,2.569,-0.3064,0.9659,0.7469
180,8.5545,3.6775,2.2218,-0.392,0.5844,0.3208
200,7.2065,4.7549,1.6281,-0.1124,0.3579,-0.7517
220,8.09,5.4731,2.2242,0.0618,0.4034,-1.2905
240,9.7827,6.0358,2.6647,-0.1543,0.4812,-0.6808
260,9.9551,5.9472,2.7653,-0.3794,0.3206,0.2478
280,7.8721,4.8985,2.0183,-0.3816,0.1005,0.3216
300,6.8666,4.7429,1.7765,-0.2467,0.0429,-0.1332
320,6.8618,5.0087,2.0973,-0.0991,0.0933,-0.4775
340,7.7668,5.3343,2.7366,-0.1268,0.1969,-0.3539
360,8.1666,5.4636,3.0598,-0.2356,0.2158,0.1085
380,8.4755,5.5138,3.2082,-0.3126,0.1484,0.3914
400,7.9655,5.2218,3.1412,-0.3,-0.029,0.4066
420,7.1132,5.0542,2.8491,-0.2534,-0.0906,0.1351
440,7.3023,5.8035,2.9688,-0.2268,0.0312,0.012
460,7.7644,6.4212,3.3734,-0.1676,0.1402,0.1388
480,8.1786,6.213,3.7134,-0.1564,0.1751,0.3283
500,8.0852,5.9496,3.6703,-0.1412,0.0797,0.2713
520,7.4268,5.5833,3.4836,-0.0687,-0.0943,0.1005
540,6.6343,5.2026,2.8898,-0.0943,0.0216,0.0189
560,7.2999,5.5138,2.909,-0.0962,0.2345,0.0605
580,7.9128,5.1092,2.9233,-0.2089,0.3981,0.3645
600,7.7859,5.3606,2.9042,-0.2372,0.4463,0.4229
620,7.5441,4.9201,2.976,-0.1005,0.4583,0.1652
640,7.853,4.5681,3.4213,-0.0749,0.4271,-0.0208
660,7.8051,4.7477,3.6488,-0.121,0.4453,-0.012
680,7.9368,4.6591,3.972,-0.1788,0.5313,0.1356
700,7.9416,4.7836,3.8714,-0.1884,0.6102,0.2678
720,8.2097,4.1803,3.8858,-0.1601,0.5612,0.186
740,7.5537,4.6376,3.699,-0.2236,0.4812,0.0306
760,7.7357,5.6647,4.0486,-0.162,0.5846,0.0131
780,8.2744,5.2768,4.549,-0.1188,0.6435,0.1106
800,8.4515,4.8818,4.6017,-0.1396,0.5476,0.1354
820,8.1307,4.719,4.1468,-0.0165,0.425,-0.0168
