timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,9.7229,1.1301,-2.7605,-0.0783,-0.0986,-0.1007
20,9.3972,1.1277,-2.9305,-0.073,-0.1215,-0.1194
40,9.4427,1.1229,-2.873,-0.0741,-0.0981,-0.0757
60,9.2201,1.3336,-2.9951,-0.0951,-0.0741,-0.0083
80,9.1554,1.2857,-3.0215,-0.0727,-0.0362,-0.0171
100,9.4403,1.233,-2.9616,-0.0661,-0.0091,-0.0429
120,9.5409,1.1325,-2.9712,-0.0749,-0.0125,-0.0344
140,9.6438,1.2043,-2.9473,-0.0783,-0.0171,-0.029
160,9.6438,1.1301,-2.9329,-0.0845,-0.0437,-0.0384
180,9.5265,1.2354,-2.9975,-0.0887,-0.0629,-0.0562
200,9.3134,1.2474,-3.0861,-0.0922,-0.0669,-0.0485
220,9.1985,1.2785,-3.1364,-0.0863,-0.0248,-0.0256
240,9.3613,1.2067,-3.0406,-0.0898,0.0123,-0.0203
260,9.5912,1.2929,-3.0239,-0.0877,0.0067,-0.0288
280,9.5457,1.2737,-2.9951,-0.0895,-0.0314,-0.0392
300,9.323,1.2665,-3.0933,-0.0917,-0.0285,-0.0381
320,9.3158,1.3384,-3.1053,-0.0826,-0.0069,-0.0261
340,9.244,1.2139,-3.134,-0.0877,0.0157,-0.0064
360,9.2799,1.4006,-3.122,-0.093,0.048,-0.0037
380,9.4068,1.3575,-3.0574,-0.0773,0.0533,-0.004
400,9.3901,1.2474,-3.0885,-0.0794,0.0445,-0.0189
420,9.4978,1.2234,-3.0765,-0.0749,0.0469,-0.0091
440,9.4978,1.221,-3.0861,-0.0946,0.0402,0.0029
460,9.5529,1.3815,-3.0813,-0.0927,0.0386,-0.0013
480,9.4475,1.2426,-3.067,-0.0773,0.0035,-0.0165
500,9.3805,1.2833,-3.0885,-0.0807,0.0037,-0.0093
520,9.2967,1.3216,-3.1125,-0.0871,0.0272,-0.0035
540,9.3302,1.2737,-3.0933,-0.0869,0.04,-0.0059
560,9.3709,1.3216,-3.0789,-0.0866,0.0506,0.0032
580,9.3925,1.3072,-3.0502,-0.0815,0.0554,0.0096
600,9.4882,1.257,-3.0981,-0.0839,0.0674,0.0032
620,9.6462,1.1851,-2.9568,-0.0743,0.036,-0.0136
640,9.4858,1.3144,-3.0957,-0.0933,0.0149,-0.0104
660,9.3589,1.2665,-3.0837,-0.0799,0.024,-0.0029
680,9.3182,1.245,-3.0646,-0.093,0.0381,-0.012
700,9.2536,1.3336,-3.0957,-0.0938,0.0544,-0.0005
720,9.3518,1.3455,-3.0789,-0.0778,0.0807,0.0176
740,9.5074,1.2234,-3.0071,-0.0797,0.0797,-0.0037
760,9.5385,1.2737,-3.0047,-0.0807,0.0608,-0.0051
780,9.4308,1.2163,-3.043,-0.0861,0.0648,0.0056
800,9.4739,1.324,-2.9928,-0.0927,0.0807,0.0045
820,9.5553,1.3455,-2.9664,-0.0794,0.0554,-0.0077
840,9.3948,1.2354,-3.0119,-0.0778,0.0429,-0.0117
860,9.3637,1.2378,-3.0191,-0.0863,0.0679,0.0072
880,9.4475,1.2713,-2.9856,-0.0885,0.0818,0.008
900,9.5217,1.312,-2.9521,-0.0869,0.0749,0.0069
920,9.4858,1.3072,-2.9449,-0.0789,0.0621,0.004
940,9.5409,1.2043,-2.9329,-0.0735,0.0626,-0.0059
960,9.584,1.2139,-2.9377,-0.0837,0.0514,-0.0035
980,9.5146,1.2498,-2.9257,-0.0837,0.0277,-0.0016
1000,9.3541,1.2785,-2.9999,-0.0871,0.0368,-0.0072
1020,9.3877,1.2833,-2.9018,-0.0821,0.0565,-0.0005
1040,9.3996,1.312,-2.9257,-0.0759,0.0632,-0.0016
1060,9.517,1.2713,-2.9257,-0.0738,0.0797,-0.0013
1080,9.6151,1.1875,-2.8491,-0.0719,0.0581,-0.0115
1100,9.5553,1.221,-2.885,-0.0823,0.049,0.0008
1120,9.4667,1.2737,-2.9185,-0.0927,0.0578,0.0061
1140,9.3494,1.2737,-2.9712,-0.0871,0.0735,-0.0056
1160,9.3781,1.2594,-2.9449,-0.0871,0.1029,0.0059
1180,9.3613,1.2186,-2.8754,-0.0906,0.1135,0.0266
1200,9.4332,1.2665,-2.8539,-0.0954,0.1537,0.0304
1220,9.56,1.2402,-2.7988,-0.1015,0.1641,0.0517
1240,9.6534,1.2785,-2.7222,-0.0906,0.1356,0.0333
1260,9.7252,1.2115,-2.7031,-0.0866,0.1183,0.0101
1280,9.6941,1.142,-2.6719,-0.0925,0.0746,0.0021
1300,9.4451,1.2282,-2.8419,-0.0917,0.0767,0.0075
1320,9.414,1.2234,-2.7342,-0.0887,0.1058,0.0234
1340,9.4763,1.2234,-2.7342,-0.0914,0.1228,0.0234
1360,9.5624,1.1732,-2.6695,-0.0887,0.1263,0.0163
1380,9.5002,1.166,-2.6504,-0.0957,0.1255,0.0203
1400,9.4571,1.2186,-2.6695,-0.0994,0.1503,-0.004
1420,9.4571,1.2546,-2.6887,-0.0911,0.1716,-0.0256
1440,9.3422,1.1516,-2.6264,-0.0845,0.2129,-0.037
1460,9.2344,1.2067,-2.6671,-0.0925,0.3014,-0.0522
1480,9.584,1.2809,-2.4517,-0.0954,0.3693,0.0152
1500,9.7157,1.2258,-2.4325,-0.0989,0.4045,0.1202
1520,9.5744,1.0511,-2.217,-0.1199,0.4341,0.1625
