timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,4.9895,7.2161,4.7692,-0.5169,1.0182,1.3555
20,4.3551,6.6918,4.8483,-0.526,1.1583,1.3339
40,4.956,6.2441,5.3654,-0.5649,1.2748,1.2518
60,6.177,6.7804,5.7197,-0.6091,1.1812,1.1959
80,6.0765,7.0294,5.8778,-0.4634,0.898,1.0994
100,4.7381,6.0693,6.0741,-0.4378,0.854,0.9249
120,5.7341,6.2225,5.7748,-0.4655,0.9206,0.8167
140,6.2656,6.8043,6.3446,-0.3134,0.7365,0.8276
160,5.6838,5.8514,6.0406,-0.1676,0.5868,0.8977
180,4.8147,4.7357,6.5529,-0.3235,0.651,0.9057
200,5.1906,5.3151,6.4045,-0.4458,0.7634,0.7024
220,6.1818,5.6551,6.7181,-0.3802,0.7112,0.6249
240,6.0406,5.3774,6.8139,-0.3067,0.486,0.4916
260,5.8993,5.3917,6.8714,-0.2982,0.3592,0.5359
280,5.2505,5.0901,6.62,-0.3344,0.3443,0.5836
300,5.2912,5.1188,6.5793,-0.3509,0.3936,0.5846
320,5.7293,5.1164,6.9839,-0.3467,0.3595,0.7029
340,5.5402,4.8195,6.9719,-0.3714,0.3648,0.7821
360,5.5067,4.5681,6.8594,-0.401,0.3648,0.6747
380,5.6024,4.6112,6.8666,-0.4543,0.3573,0.4644
400,6.0525,5.0063,7.173,-0.4538,0.3962,0.4788
420,6.2848,4.9632,7.5369,-0.3336,0.3317,0.5516
440,6.0214,4.3215,7.5753,-0.1788,0.1769,0.4818
460,5.375,3.4572,7.513,-0.1154,0.0634,0.235
480,4.8219,3.067,7.3119,-0.1354,0.0346,-0.1958
500,5.7221,4.0151,7.4867,-0.2145,0.0794,-0.3744
520,6.2608,4.8914,7.5465,-0.2073,0.0381,-0.0847
540,5.5474,4.5945,7.3454,-0.1343,-0.0037,0.1881
560,4.889,3.8188,7.1515,-0.0959,0.0661,0.2177
580,4.853,3.5961,7.1204,-0.0685,0.1079,-0.0264
600,5.1571,3.8714,7.015,-0.012,0.0789,-0.1849
620,4.7549,3.711,7.2568,0.0389,0.0336,-0.19
640,4.6711,3.9265,7.355,-0.0277,0.1085,-0.0885
660,5.0039,4.3167,7.4101,-0.1298,0.2726,0.2206
680,5.5593,4.3814,7.3957,-0.1061,0.2699,0.4738
700,5.5306,4.1084,7.2568,0.0333,0.0506,0.3701
720,4.6256,3.2154,7.0509,0.1796,-0.2086,0.1474
740,3.0406,2.7414,6.9216,0.1825,-0.2723,-0.3986
760,4.3144,3.869,7.7452,0.0632,-0.0743,-0.7602
780,6.1746,4.9177,8.1499,-0.0298,-0.0171,-0.2793
800,6.4476,5.4971,7.7165,-0.2102,-0.0341,0.4159
820,6.1316,5.7006,6.9097,-0.296,0.1484,0.8703
840,5.9927,4.9368,7.2042,-0.1047,0.1633,0.7677
860,5.8897,3.6152,7.2664,0.0067,0.057,0.3595
880,6.0741,3.4548,7.3143,-0.1444,0.065,0.1966
900,5.6503,3.632,7.343,-0.3195,0.1172,0.23
920,6.1531,4.6687,7.288,-0.3552,0.1876,0.38
940,5.7102,4.2186,7.2568,-0.2356,0.1913,0.5473
960,5.3199,3.4548,7.2281,-0.2201,0.2518,0.3909
