timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,9.5002,1.5897,0.6823,-0.8511,-0.2374,-0.2729
20,9.4547,1.3479,0.5531,-0.7682,-0.207,-0.1764
40,9.5193,0.9098,0.7829,-0.6054,-0.1905,-0.2659
60,9.4475,0.9984,0.7949,-0.5977,-0.1577,-0.1439
80,9.3709,0.838,1.1732,-0.6598,-0.0858,-0.0517
100,9.517,1.008,1.0774,-0.6467,-0.0493,0.0392
120,9.5385,1.2953,0.9313,-0.5494,0.0429,0.1255
140,9.5217,1.221,0.9577,-0.4719,0.0464,0.1748
160,9.5337,1.2378,0.9481,-0.3872,0.0717,0.1927
180,9.7683,1.0726,1.2665,-0.3126,0.0957,0.1751
200,9.8067,1.154,1.0822,-0.2388,0.0949,0.1974
220,9.8665,1.1803,0.9122,-0.1665,0.0909,0.2228
240,9.9886,0.917,1.0582,-0.1604,0.1122,0.2182
260,10.2615,0.8452,1.1851,-0.1817,0.0498,0.1948
280,10.1275,0.9074,1.1013,-0.1466,-0.0117,0.1223
300,10.0173,0.9481,0.9433,-0.1279,-0.0096,0.0203
320,9.8976,0.8475,0.9242,-0.0853,-0.0341,-0.0919
340,9.7037,1.075,0.7757,-0.0189,0.0059,-0.1847
360,10.1754,0.8068,0.9122,-0.0136,0.1242,-0.154
380,10.5632,0.6225,0.8978,-0.1793,0.0869,-0.0232
400,10.1538,0.8715,0.3089,-0.1998,0.0466,-0.0472
420,10.0197,0.9074,0.1053,-0.1743,0.0248,-0.1292
440,10.2017,0.9816,0.1772,-0.1809,0.0746,-0.1681
460,10.4866,0.8619,0.5052,-0.1732,0.0837,-0.1239
480,10.3525,0.6512,0.7063,-0.1639,0.0461,-0.1114
500,10.1897,0.9529,0.5507,-0.1508,0.0011,-0.1061
520,10.0748,1.0343,0.6081,-0.1474,-0.0232,-0.0677
540,9.6558,1.0223,0.4429,-0.1439,-0.0458,-0.0629
560,9.3901,1.0415,0.498,-0.1601,0.0325,-0.1002
580,9.3111,1.336,0.6225,-0.1756,0.1023,-0.0573
600,9.3829,1.5634,0.8739,-0.122,0.1879,0.0061
620,9.5098,1.2833,1.233,-0.0059,0.1953,0.0003
640,9.6055,0.9122,1.4102,0.0216,0.2118,0.0408
660,9.6798,0.9481,1.6352,-0.0147,0.1255,0.0898
680,9.4044,1.1085,1.4581,-0.0008,0.0472,0.1151
700,9.2416,1.3719,1.391,0.0245,0.1015,0.1961
720,9.3158,1.154,1.3336,0.1007,0.2086,0.2353
740,9.8138,0.8475,1.4437,0.1085,0.2292,0.243
760,9.8833,0.826,1.3719,0.0797,0.1242,0.2395
780,9.6223,0.8859,1.1564,0.0671,0.0282,0.178
800,9.3805,1.0511,0.759,0.0687,-0.0128,0.1447
820,9.4379,0.9673,0.5507,0.1037,0.0458,0.1399
840,9.6989,0.7422,0.6536,0.1021,0.0757,0.0613
860,9.8833,1.0774,0.565,0.1034,0.1013,-0.0328
880,10.5512,0.9912,0.9337,0.1839,0.1919,-0.1236
900,10.9415,0.4717,1.3048,0.2257,0.0669,-0.2689
920,11.3533,0.1508,1.2881,0.1207,-0.1082,-0.2968
940,11.4491,0.5219,1.3264,-0.0602,-0.3856,-0.1191
960,9.9288,0.6273,0.6105,-0.1279,-0.6448,-0.0386
980,8.9567,0.917,0.091,-0.1591,-0.6331,-0.0021
1000,8.5712,1.3048,-0.2921,-0.1727,-0.5585,0.0152
1020,8.7915,1.4102,-0.5267,-0.0885,-0.3837,-0.0557
1040,9.5864,1.1851,-0.0934,0.0165,-0.2419,-0.2166
