timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
109276,3.2226,2.4253,-8.1594,-0.7027,-2.5887,-0.3757,seizure
109300,-1.5993,5.4420,-9.7061,1.1261,0.3861,0.4647,seizure
109324,1.9776,0.4621,-8.0493,-0.4604,3.2367,0.5612,seizure
109348,20.5399,1.1061,12.3038,1.5489,3.5429,-0.8212,seizure
109372,16.1872,-0.7207,19.7186,1.4623,0.0152,-1.1943,seizure
109396,11.3892,1.6496,7.5561,-0.7901,-1.9537,0.3786,seizure
109420,5.7293,0.4812,-2.1859,-1.7965,-1.5124,1.2833,seizure
109444,6.2513,1.6137,-4.0127,-0.3637,0.2846,0.1156,seizure
109468,9.8713,1.6712,2.2482,0.6470,0.0850,-0.4234,seizure
109492,10.2807,1.1875,4.8890,0.3853,-0.1340,-0.2750,seizure
109516,10.7332,2.1668,5.4181,-0.1908,-0.0690,0.2030,seizure
109540,10.6063,1.8890,4.0630,-0.3259,-0.2478,0.1676,seizure
109564,10.0533,0.9026,2.9090,-0.1263,-0.5071,-0.0621,seizure
109588,9.0118,1.2833,1.9297,-0.0997,-0.4149,-0.1132,seizure
109612,8.6886,1.2546,1.9968,-0.1274,-0.1082,-0.1050,seizure
109636,9.1171,1.2617,2.5163,-0.1276,0.0389,-0.0786,seizure
109660,9.1075,1.5874,2.6001,-0.0983,0.0384,-0.1244,seizure
109684,9.4212,1.7214,3.5147,0.0242,-0.2081,-0.2835,seizure
109708,10.4004,1.9561,3.1268,0.0085,-0.7437,-0.5950,seizure
109732,9.5768,2.3128,1.8507,0.0687,-0.5489,-0.3293,seizure
109756,10.0556,1.8052,4.0175,0.0645,0.0829,-0.1116,seizure
109780,10.9942,1.7765,4.3000,-0.1751,-0.1098,-0.0426,seizure
109804,9.3206,1.4700,1.1396,-0.2563,-0.2435,-0.0200,seizure
109828,6.6870,1.1995,-2.0494,-0.2521,-0.0877,-0.0962,seizure
109852,5.1020,1.9848,-3.6464,-0.0986,0.5953,-0.2593,seizure
109876,8.0206,3.3327,0.6393,0.1553,1.1426,-0.4085,seizure
109900,11.8034,3.5003,7.7812,0.5175,0.8284,-0.5380,seizure
109924,16.7450,2.7461,13.9606,1.0701,-0.3355,-0.7552,seizure
109948,16.8791,0.3041,11.7890,0.5217,-2.0632,-0.7048,seizure
109972,4.9752,0.3328,-2.3942,-0.6968,-2.8615,0.0240,seizure
109996,-3.3878,-1.2234,-16.9366,-1.1525,-1.0245,0.3120,seizure
110020,-7.9559,4.8602,-15.0930,-0.8308,2.3449,1.1676,seizure
110044,10.0892,3.8188,7.7716,0.3115,4.1094,0.0722,seizure
110068,22.8574,5.2529,20.7769,1.4099,0.7450,-1.6070,seizure
110092,22.8167,2.5762,18.8256,0.7522,-2.1677,-1.3470,seizure
110116,7.5872,2.1332,-1.7549,-1.6140,-2.6319,1.1956,seizure
110140,-7.2616,0.0144,-16.8145,-1.9292,0.1945,2.3238,seizure
110164,-2.5091,4.8100,-7.5226,0.5756,3.5789,0.3688,seizure
110188,18.2558,2.6049,15.8927,2.2575,1.8143,-2.0065,seizure
110212,23.0705,3.0358,16.4984,1.0032,-1.6745,-1.8626,seizure
110236,11.0540,3.4644,2.5091,-1.0533,-1.8828,0.6909,seizure
110260,3.1723,2.5498,-3.8930,-1.3278,0.0610,1.6886,seizure
110284,6.3542,2.2218,-1.7382,-0.0600,0.2907,0.0512,seizure
110308,8.9759,3.2968,2.4277,0.6067,-0.0506,-0.8146,seizure
110332,11.0397,2.6217,5.6767,0.0514,-0.0661,-0.3765,seizure
110356,10.1418,2.8754,3.3591,-0.3107,-0.2276,0.0192,seizure
110380,8.6718,2.5355,1.4820,-0.2726,-0.3531,0.0250,seizure
110404,8.6646,2.4565,0.9505,-0.1474,-0.2739,-0.1146,seizure
110428,8.6072,2.7869,0.5986,-0.0461,-0.1447,-0.0418,seizure
110452,9.0453,2.2027,2.0016,-0.0482,0.0661,0.0874,seizure
110476,9.9455,2.6193,2.6240,-0.0629,-0.0456,0.0266,seizure
110500,10.2017,2.4636,3.2226,0.0274,-0.1940,-0.1082,seizure
110524,10.9008,2.7294,4.0677,0.0112,-0.2785,-0.1951,seizure
110548,11.2815,2.6408,1.7597,-0.2928,-0.5657,0.0312,seizure
110572,5.1380,1.2043,-5.0901,-0.2992,-0.5041,0.3499,seizure
110596,-0.8595,2.7222,-8.8155,-0.4341,1.0251,0.6163,seizure
110620,8.4156,1.8627,0.8954,-0.1998,2.5884,0.6678,seizure
110644,13.9462,2.5929,8.6191,0.3230,1.0405,-0.2761,seizure
110668,18.7251,3.6129,17.9014,0.6299,-0.0448,-0.7522,seizure
110692,24.7082,2.6360,22.0267,-0.1042,-1.8676,-0.2124,seizure
110716,10.4579,-1.2498,3.3998,-1.7853,-3.8352,0.9870,seizure
110740,-14.6717,3.5841,-23.3890,-1.6587,-2.0017,1.2316,seizure
110764,-8.8226,8.2217,-19.0578,0.3725,2.4168,-0.0863,seizure
110788,8.8969,5.2768,4.7956,1.4389,3.7609,-0.7306,seizure
110812,21.8734,1.0798,18.1816,0.7093,1.6734,-0.8583,seizure
110836,21.3611,0.3328,14.7555,-0.4572,-0.9292,-0.4804,seizure
110860,3.9193,2.3774,-2.8587,-1.1610,-2.0129,0.3459,seizure
110884,-2.4110,4.1372,-8.3390,-0.3341,0.7418,0.3272,seizure
110908,12.8736,3.9169,5.1715,0.6816,1.4741,-0.6518,seizure
110932,17.7722,2.2960,10.4507,0.5241,0.0067,-0.8556,seizure
110956,13.4027,1.7430,5.1739,-0.3611,-0.9875,-0.1346,seizure
110980,5.4708,2.9521,-2.2984,-0.4610,-0.7306,0.1719,seizure
111004,6.4500,2.5402,-1.0295,0.0890,0.0520,-0.2707,seizure
111028,10.3837,2.4565,3.3160,0.2206,0.1423,-0.4602,seizure
111052,10.4794,2.3391,3.2202,-0.0368,-0.1407,-0.2782,seizure
111076,9.3158,2.7916,2.0901,-0.0578,-0.1247,-0.0192,seizure
111100,9.0022,2.8419,1.9585,-0.0898,-0.0807,0.1116,seizure
111124,8.9208,3.0813,1.8124,-0.0959,-0.0482,0.0898,seizure
111148,9.5577,2.9784,2.8036,-0.0701,0.0661,0.1351,seizure
111172,10.8386,3.1268,4.2425,-0.1013,0.0061,0.1178,seizure
111196,10.7069,2.6145,2.0423,-0.2001,-0.4847,0.0450,seizure
111220,4.3598,2.8012,-3.2202,-0.1471,-0.1575,0.1852,seizure
111244,5.4253,2.4541,-4.0199,-0.0602,0.7727,0.1956,seizure
111268,4.6807,2.0399,-6.8354,-0.0488,0.8724,0.2332,seizure
111292,0.6393,1.4437,-4.5586,0.0512,1.6475,0.0962,seizure
111316,10.0197,5.7269,11.2049,0.7552,2.7917,-0.3917,seizure
111340,26.5852,7.3454,28.8836,1.4927,0.5963,-1.6164,seizure
111364,33.8588,7.2089,33.2339,0.7669,-2.8344,-1.0110,seizure
111388,11.0947,1.5083,2.5474,-1.7405,-5.7255,1.9116,seizure
111412,-31.7974,0.4046,-31.8572,-1.8588,-3.6673,3.6055,seizure
111436,-10.6159,4.4796,-18.1073,0.1356,4.3401,1.1207,seizure
111460,14.6310,3.0526,8.3151,1.2007,3.5314,-1.0427,seizure
111484,22.6037,2.0830,17.1808,0.3461,0.4557,-1.4234,seizure
111508,17.1497,2.0686,10.7643,-0.7706,-1.3219,-0.0506,seizure
111532,2.3966,3.6440,-4.7501,-1.0115,-1.4472,0.5465,seizure
111556,-2.9856,2.4421,-8.2337,0.0536,0.8447,0.0959,seizure
111580,11.7867,2.8012,6.3255,0.8556,1.7094,-0.8631,seizure
111604,19.1512,1.8340,11.8992,0.3957,0.1831,-0.9569,seizure
111628,14.2551,1.9489,6.2034,-0.3248,-0.8884,-0.0240,seizure
111652,5.4157,2.6145,-1.4653,-0.6147,-0.7661,0.3357,seizure
111676,5.1571,2.7294,-2.7078,-0.1641,0.1364,-0.0605,seizure
111700,9.2943,3.2968,1.7071,0.0344,0.4538,-0.3099,seizure
111724,11.3150,3.0430,4.0055,-0.0520,0.2249,-0.3896,seizure
111748,10.8409,3.4117,2.4708,0.0061,-0.2683,-0.4583,seizure
111772,8.9615,3.4333,2.1596,0.0152,-0.1671,-0.1407,seizure
111796,9.0716,3.2370,2.1045,0.1199,-0.0149,-0.1998,seizure
111820,9.9742,2.9425,3.0742,0.2928,-0.2196,-0.4671,seizure
111844,9.2799,3.0861,3.7589,0.2036,-0.3544,-0.5492,seizure
111868,9.8138,4.2449,5.3822,0.2148,-0.2518,-1.0110,seizure
111892,13.7379,4.4508,3.0981,0.3152,-0.7970,-1.5772,seizure
111916,4.9057,3.0526,-5.6048,0.4812,-1.0301,-0.7653,seizure
111940,-2.0159,0.5435,-6.5529,-0.3128,0.9268,-0.4058,seizure
111964,5.6240,0.5818,-4.3359,-0.3571,1.8106,0.0829,seizure
111988,11.3126,2.8323,5.2313,-0.4455,1.5258,-0.4199,seizure
112012,11.7244,7.7859,9.0118,-0.2393,1.1599,-0.0869,seizure
112036,15.3420,11.4323,15.0547,0.5724,0.6640,-0.1034,seizure
112060,23.9612,7.0270,18.5335,0.7930,-1.4290,-0.0488,seizure
112084,3.7086,-2.7007,-3.6105,-0.2073,-3.6076,0.4554,seizure
112108,-19.0219,-6.7086,-26.8151,-0.2734,-0.8847,-0.4788,seizure
112132,-7.4101,4.0318,-9.5936,0.0685,3.5677,-0.8338,seizure
112156,18.6580,9.3111,11.7579,-0.9300,3.3374,0.4509,seizure
112180,20.1735,10.3645,16.5056,-0.5598,0.9531,0.6885,seizure
112204,19.5103,8.0086,16.5798,-0.3251,-0.5137,0.8743,seizure
112228,7.4651,2.7438,0.1676,-0.4690,-2.1922,0.8532,seizure
112252,-3.4979,-0.3041,-8.7101,-0.0725,-0.2731,0.2987,seizure
112276,7.5298,3.0335,1.0271,0.0296,1.2798,-0.0869,seizure
112300,15.2630,5.2194,7.6638,0.0626,0.7037,-0.1290,seizure
112324,12.0524,4.3694,5.4061,0.0794,-0.4868,-0.1756,seizure
112348,7.7045,3.6296,1.6185,-0.0096,-0.5375,-0.0861,seizure
112372,6.8307,3.8259,0.0527,-0.0280,-0.1897,-0.1207,seizure
112396,7.4244,3.8930,1.3072,0.0269,0.1290,-0.0965,seizure
112420,9.0166,3.6440,3.1532,-0.0253,0.1833,0.0352,seizure
112444,9.4858,3.5865,3.3974,-0.1122,-0.0469,0.0213,seizure
112468,7.6423,4.2521,1.8220,-0.0552,-0.2411,-0.0858,seizure
112492,7.1228,4.5226,1.8794,0.0823,0.1138,-0.1777,seizure
112516,9.5146,4.2497,3.0167,0.1572,0.2673,-0.1226,seizure
112540,10.0844,3.8714,4.2449,-0.0107,0.1724,0.2779,seizure
112564,9.1028,4.5155,4.0414,-0.0600,0.0935,0.3501,seizure
112588,10.8362,5.4684,5.7078,0.0610,0.0616,0.2534,seizure
112612,12.8449,4.1994,4.1444,-0.0426,-0.6145,0.2257,seizure
112636,4.7501,3.0023,-2.1380,0.0746,-0.7826,0.2793,seizure
112660,6.3398,3.0167,-0.2346,-0.0946,0.3595,0.2342,seizure
112684,11.0109,3.3327,1.3192,-0.1703,0.2950,0.1524,seizure
112708,7.7021,0.8954,-3.6440,-0.0983,-0.2411,-0.0112,seizure
112732,1.1253,0.4022,-3.7397,-0.1482,0.5942,-0.2702,seizure
112756,8.4587,5.1834,5.4277,-0.4477,1.5732,-0.2454,seizure
112780,18.5455,9.4619,15.9813,-0.1474,0.7432,-0.2238,seizure
112804,22.1679,8.4851,18.6604,0.3174,-1.3030,-0.1356,seizure
112828,10.0197,1.6544,4.4029,0.1388,-3.0641,0.2451,seizure
112852,-11.6646,-4.8985,-16.6996,0.0360,-1.6697,-0.3563,seizure
112876,-14.7579,-3.5410,-23.0226,-0.1399,1.9601,-1.0072,seizure
112900,7.1299,5.2648,7.0150,-0.9529,4.8251,0.1612,seizure
112924,25.1487,10.5225,21.3706,-1.0229,2.5029,0.8274,seizure
112948,19.7929,8.0206,20.5925,-0.0357,-0.8298,0.3174,seizure
112972,14.3796,3.8786,6.4548,-0.6488,-2.4416,0.6574,seizure
112996,-5.7509,1.0247,-12.7515,-0.2787,-1.4003,0.5998,seizure
113020,-0.0599,1.5060,-4.9488,0.1876,1.4069,0.0264,seizure
113044,14.1210,5.0206,9.3230,0.0730,1.8804,-0.0522,seizure
113068,18.6796,5.6934,11.8465,-0.0344,-0.0679,-0.1524,seizure
113092,10.5010,3.1723,4.6855,0.0490,-1.3065,-0.3016,seizure
113116,4.0917,2.6863,-2.0782,-0.0565,-0.7743,-0.3232,seizure
113140,6.5769,3.5985,0.0934,-0.0432,0.3533,-0.0027,seizure
113164,10.2208,3.7086,3.9959,-0.0522,0.3970,0.1042,seizure
113188,10.6734,3.3902,4.7788,0.0192,-0.0514,-0.0424,seizure
113212,8.6957,3.1987,3.0957,0.0413,-0.2494,-0.1545,seizure
113236,8.3175,3.5458,2.2936,-0.0823,-0.1716,-0.0437,seizure
113260,8.3127,3.5793,2.3487,-0.0386,-0.0285,-0.0226,seizure
113284,8.9807,3.4405,3.5889,0.0187,-0.0413,-0.0376,seizure
113308,9.1291,3.7110,3.9816,-0.0514,-0.0669,0.0695,seizure
113332,9.9838,4.1803,4.6663,0.0240,-0.1831,0.0083,seizure
113356,10.8745,4.5945,5.5019,0.1220,-0.4080,0.0831,seizure
113380,12.3421,4.5298,6.8331,0.0373,-0.6347,0.3363,seizure
113404,12.0141,3.6799,2.8132,-0.3112,-1.2425,0.4634,seizure
113428,1.7573,1.8076,-8.4970,-0.1911,-1.4373,0.2936,seizure
113452,-5.0733,-1.0822,-13.6853,-0.2984,0.3669,0.1740,seizure
113476,-1.1827,-1.0032,-8.1499,-0.4008,2.6662,0.2585,seizure
113500,6.3111,3.8499,7.3694,-0.7037,3.9349,0.4636,seizure
113524,22.6396,9.0668,26.1375,0.1090,3.0057,0.1623,seizure
113548,28.1079,9.4571,28.9938,0.6555,-0.8300,-0.3856,seizure
113572,18.1935,2.0135,10.4267,-0.2582,-3.8634,0.4431,seizure
113596,-13.4674,-4.2234,-16.4937,-0.2619,-3.4925,0.8700,seizure
113620,-12.3541,-1.4772,-16.1776,0.0687,1.9201,-0.0757,seizure
113644,11.3509,4.6950,8.9926,-0.1092,3.4542,-0.2033,seizure
113668,22.4025,7.1060,15.5312,-0.6155,1.0232,0.2723,seizure
113692,15.4378,4.2641,10.2304,-0.3208,-1.1802,0.0853,seizure
113716,5.0446,2.8683,-0.8739,-0.3046,-1.7453,-0.0759,seizure
113740,-0.2418,2.1428,-4.8339,-0.1218,-0.0493,-0.0216,seizure
113764,8.0996,3.0622,2.4301,0.0490,0.8833,-0.1092,seizure
113788,12.4666,3.8379,7.2137,0.1029,0.3352,-0.4082,seizure
113812,11.6071,3.3878,4.7669,0.1434,-0.4442,-0.3888,seizure
113836,7.6591,2.5259,2.6384,-0.0624,-0.3685,-0.0821,seizure
113860,7.2377,3.1580,1.5706,-0.1242,-0.0133,0.0594,seizure
113884,8.8490,3.4692,3.4477,-0.0242,0.1641,0.0711,seizure
113908,9.7803,3.5698,4.3144,0.1340,0.0541,-0.0514,seizure
113932,10.1514,2.9856,4.6639,0.1290,-0.0927,-0.0576,seizure
113956,9.1626,3.6703,3.8954,0.0027,-0.0482,0.1039,seizure
113980,10.0652,4.1132,4.7094,-0.0362,-0.0610,0.1612,seizure
114004,10.9654,2.4157,2.0470,-0.0719,-0.4218,0.0493,seizure
114028,5.8993,0.4453,-2.2984,0.0088,-0.2089,0.1655,seizure
114052,5.1356,0.6201,-0.8763,-0.3421,0.7850,0.4770,seizure
114076,8.8753,1.6712,1.9321,-0.5881,1.3067,0.3621,seizure
114100,8.7173,2.5666,-0.0144,-0.2606,0.5143,-0.3427,seizure
114124,6.1794,6.3039,6.2944,0.2553,0.9641,-0.4279,seizure
114148,18.0068,6.2656,14.6094,0.1452,0.8391,-0.1716,seizure
114172,20.0371,4.7836,14.9877,0.3840,-1.3145,-0.2923,seizure
114196,7.7261,-0.9768,0.8835,0.2172,-3.0923,-0.3619,seizure
114220,-10.4651,-4.3622,-14.4753,0.0610,-1.5513,-0.7901,seizure
114244,-9.5600,0.8811,-9.9455,-0.1354,2.4557,-0.4562,seizure
114268,9.0740,6.0717,8.1642,-0.7011,4.1491,0.1977,seizure
114292,25.7784,8.0685,21.3563,-0.6371,2.1629,0.4096,seizure
114316,24.1048,8.4922,20.3579,-0.2190,-1.0472,0.2489,seizure
114340,16.0292,2.9592,5.0566,-0.7621,-3.8741,0.4647,seizure
114364,-18.7203,-1.2426,-16.4218,0.3387,-2.8602,-0.1801,seizure
114388,-6.4165,1.1971,-2.7677,0.3267,2.5343,-0.7282,seizure
114412,18.8879,7.1443,13.9175,-0.2555,3.2186,-0.1314,seizure
114436,23.7505,5.9927,15.3708,-0.1087,0.3301,0.2372,seizure
114460,15.9550,1.9249,8.5976,-0.0943,-2.0955,0.1511,seizure
114484,-0.8954,1.3288,-3.9337,-0.0528,-2.1125,0.1005,seizure
114508,0.3041,2.8922,-3.1364,-0.0242,0.5089,0.0719,seizure
114532,9.1530,3.7230,4.2401,-0.0056,1.1271,0.1561,seizure
114556,12.8329,3.9289,6.0047,0.0965,0.4096,-0.0842,seizure
114580,10.6207,3.8307,5.2002,0.1591,-0.4165,-0.1351,seizure
114604,9.2847,3.8379,4.1204,0.0722,-0.3581,0.0402,seizure
114628,9.0549,3.0574,3.4572,-0.0743,-0.3802,0.3182,seizure
114652,9.2129,2.7246,3.9552,-0.1228,-0.2284,0.2872,seizure
114676,7.7740,2.0183,1.0247,-0.0925,-0.6840,0.0349,seizure
114700,3.9792,2.8276,-0.3855,0.1330,-0.1596,-0.3072,seizure
114724,8.0948,3.4500,2.5929,0.0016,0.6451,0.0557,seizure
114748,10.8146,2.8323,3.1173,-0.1394,0.4271,0.1532,seizure
114772,8.4683,2.2673,1.1229,0.0298,-0.0256,-0.1207,seizure
114796,5.7509,1.9585,-1.2761,0.1023,0.1274,-0.2457,seizure
114820,3.8547,3.5865,-2.2194,0.3461,0.6105,-0.4455,seizure
114844,6.3566,3.5434,4.6471,0.4988,1.4957,-0.2499,seizure
114868,18.3396,7.3837,14.4203,0.2036,1.8780,-0.1604,seizure
114892,28.6275,6.8714,16.0124,0.0040,-0.3488,0.6424,seizure
114916,14.0635,-0.8523,7.3167,0.1005,-3.5818,0.6773,seizure
114940,-10.8649,-2.5786,-8.0876,0.5223,-3.3974,-0.9755,seizure
114964,-13.2711,1.9609,-9.4188,0.3685,0.6582,-1.5204,seizure
114988,2.9449,7.3119,4.2856,-0.7181,3.5855,0.4170,seizure
115012,22.4385,8.1666,15.0188,-0.8985,3.3529,1.2449,seizure
115036,34.9146,4.9009,19.5582,-0.5572,-0.7922,0.9116,seizure
115060,3.9911,-1.2785,1.1253,-0.0813,-5.8446,0.1295,seizure
115084,-26.5278,-0.8811,-17.6141,0.6712,-1.6593,-1.3558,seizure
115108,-6.7397,5.0422,-2.3559,0.0056,4.2900,-0.6177,seizure
115132,20.6883,7.9655,17.0180,-0.9603,5.3857,0.8151,seizure
115156,32.3457,4.7860,17.5974,-0.4652,1.0325,0.5665,seizure
115180,20.4369,3.4979,10.9870,-0.0368,-3.1616,-0.0538,seizure
115204,-2.5833,3.2346,-3.2346,0.2667,-3.0049,-0.0594,seizure
115228,-1.1827,0.7661,-2.8252,0.1644,0.3712,-0.1958,seizure
115252,8.9447,1.9178,5.1595,-0.2801,1.4269,0.0187,seizure
115276,14.7052,3.4117,6.5074,-0.3059,0.7655,-0.0266,seizure
115300,14.0803,3.9600,6.3829,0.1055,-0.5609,-0.2329,seizure
115324,9.5529,2.8754,3.3710,0.1404,-1.2271,-0.2798,seizure
115348,5.5617,2.4325,0.8787,-0.0141,-0.6760,-0.0743,seizure
115372,6.7947,3.3088,1.8771,-0.1194,0.1697,0.0722,seizure
115396,10.0078,4.0534,4.1994,-0.1175,0.2380,0.0248,seizure
115420,11.5855,4.0582,5.2289,-0.1879,-0.0437,0.2665,seizure
115444,10.7524,3.4405,4.3958,-0.2915,-0.4751,0.3890,seizure
115468,6.4715,2.3224,0.8787,-0.1420,-0.9238,-0.0123,seizure
115492,3.6536,2.9856,-0.8978,0.1849,-0.4628,-0.5153,seizure
115516,6.4045,2.6528,0.0455,-0.0802,0.3126,-0.0408,seizure
115540,4.6878,1.9369,-0.7302,-0.1561,0.4394,0.0648,seizure
115564,4.5466,3.4955,1.4485,0.0690,0.8945,-0.2481,seizure
115588,13.0676,6.3422,8.1954,0.1799,1.5495,0.0053,seizure
115612,26.7097,8.0110,15.8927,0.1442,0.5891,0.3696,seizure
115636,25.6347,5.3893,11.8417,0.5255,-3.5711,0.7600,seizure
115660,-8.8538,-2.8323,-3.7278,1.5364,-5.6757,-0.8812,seizure
115684,-14.4275,-2.3200,-13.5153,1.1053,-0.9936,-2.0350,seizure
115708,3.8738,2.5738,1.9321,-0.8021,3.1653,0.6083,seizure
115732,14.6070,5.1787,5.7413,-1.7603,3.3742,2.0142,seizure
115756,17.1233,3.2537,6.5050,-0.8809,0.8513,0.8415,seizure
115780,11.4634,3.5674,4.0677,-0.2249,-1.0677,-0.3544,seizure
115804,7.2018,6.0789,1.5778,-0.2795,-0.6289,0.0549,seizure
115828,10.0461,6.2225,3.0909,-0.3086,0.1601,0.5753,seizure
115852,10.6757,2.3631,2.7725,-0.0895,-0.4242,0.3232,seizure
115876,0.9697,-1.0965,-2.3990,0.2856,-0.9878,-1.0134,seizure
115900,-1.1756,1.1660,-4.3000,0.3381,0.5798,-1.5244,seizure
115924,8.0349,5.7509,4.5131,-0.4389,2.6819,-0.2870,seizure
115948,22.0674,7.2568,13.3046,-0.7759,2.2090,0.6019,seizure
115972,29.7695,7.0749,15.6509,-0.5995,-1.1088,0.5063,seizure
115996,11.0109,2.6480,4.5155,-0.0610,-4.8256,0.1692,seizure
116020,-15.1792,-2.0303,-11.5736,0.5585,-3.1706,-1.1754,seizure
116044,-7.7764,-0.3328,-8.0421,0.1631,1.8026,-0.9185,seizure
116068,10.4435,5.5091,7.9535,-0.9182,4.0308,0.7256,seizure
116092,25.7041,4.6878,13.6589,-0.8524,2.2255,1.1556,seizure
116116,20.8990,3.4596,9.0429,0.0978,-1.9473,0.0027,seizure
116140,3.0502,2.1811,-0.8859,0.6134,-3.1666,-0.6009,seizure
116164,-7.0844,0.7949,-7.9871,0.5449,-0.5817,-0.5337,seizure
116188,-0.5459,2.5187,-1.1061,-0.1242,2.1549,0.3142,seizure
116212,10.7212,5.0230,8.0469,-0.5183,3.1613,0.8383,seizure
116236,19.7402,6.5098,11.6430,-0.2910,1.6643,0.5244,seizure
116260,20.7338,5.6240,10.4244,0.0445,-1.0690,0.4135,seizure
116284,5.4660,1.6999,-0.0287,0.1636,-2.5466,0.4450,seizure
116308,-5.0182,-0.5794,-9.2129,0.4956,-0.6576,-0.3142,seizure
116332,3.2274,2.1811,-0.7159,0.0168,1.9654,-0.1282,seizure
116356,12.8640,4.3527,5.9448,-0.6984,2.5583,0.7645,seizure
116380,20.0466,1.8842,9.8019,-0.3320,0.8242,0.3946,seizure
116404,17.1688,2.1644,7.9248,-0.0376,-1.8301,-0.3576,seizure
116428,6.8378,3.6033,1.0511,-0.2238,-2.1959,-0.1716,seizure
116452,0.5076,1.1468,-4.4628,-0.0773,-0.9233,-0.1673,seizure
116476,-1.3982,-0.1389,-4.0079,0.2499,0.4871,-0.4919,seizure
116500,2.6360,3.3686,2.0997,0.0448,2.0475,-0.4882,seizure
116524,16.4266,6.6870,10.6350,-0.1495,2.9164,0.2270,seizure
116548,28.6658,4.7573,14.8560,-0.4775,0.7469,0.7600,seizure
116572,12.7348,0.5387,4.7597,-0.1015,-3.5847,0.2380,seizure
116596,-14.5208,-0.7135,-9.8976,0.9702,-2.2162,-1.6473,seizure
116620,-1.3982,3.8906,-1.5395,0.3632,2.2868,-1.3965,seizure
116644,15.1457,7.1658,9.2895,-0.9499,3.8794,0.7927,seizure
116668,27.3370,5.9592,13.3453,-0.8108,1.7320,1.0190,seizure
116692,20.4034,3.5889,9.8545,-0.0655,-2.8895,0.0903,seizure
116716,-4.1755,2.4804,-3.0023,0.8037,-3.8038,-0.8804,seizure
116740,-3.7709,0.6608,-4.2952,0.5353,-0.0501,-0.9633,seizure
116764,7.4819,2.4325,4.3383,-0.7743,2.3100,0.5652,seizure
116788,14.7962,3.3375,6.7133,-0.8420,1.8663,0.6944,seizure
116812,15.8448,4.6280,7.1587,-0.0573,-0.1154,-0.1756,seizure
116836,11.5640,3.4046,4.4005,0.2364,-1.4075,-0.3384,seizure
116860,6.1244,2.4972,1.5874,0.1268,-1.1620,-0.0975,seizure
116884,6.4260,2.2242,1.2977,-0.1937,-0.2092,0.2654,seizure
116908,6.0334,2.4948,0.9313,-0.1745,-0.0360,0.1535,seizure
116932,7.1515,3.1867,1.5850,-0.0288,0.3512,-0.1015,seizure
116956,8.5042,3.3064,2.4828,-0.0869,0.4839,-0.0163,seizure
116980,9.9527,3.4069,3.2848,-0.0584,0.4335,-0.0187,seizure
117004,10.4818,3.6559,3.7062,-0.0325,0.1287,-0.0509,seizure
117028,10.0700,3.5291,3.3232,-0.0357,-0.0882,0.0282,seizure
117052,8.5641,3.2441,2.6001,0.0016,-0.2230,0.0072,seizure
117076,8.5569,3.0215,2.7797,-0.0274,-0.0312,0.0200,seizure
117100,9.5217,3.0670,3.1029,-0.1159,0.0437,0.1114,seizure
117124,8.9519,3.1580,2.6264,-0.0890,-0.0618,0.0903,seizure
117148,9.2608,3.1747,2.8970,-0.1029,0.0109,0.0957,seizure
117172,9.5122,3.1268,2.9449,-0.1308,-0.0155,0.1178,seizure
117196,9.3829,3.0454,2.8706,-0.0885,-0.0893,0.0560,seizure
117220,8.9950,3.1819,2.6791,-0.0850,-0.0837,0.0722,seizure
117244,9.2775,3.0813,2.7988,-0.0951,-0.0184,0.0773,seizure
117268,9.5385,3.0574,3.0071,-0.0911,-0.0818,0.0485,seizure
117292,9.1411,3.0981,2.6504,-0.1037,-0.1380,0.0501,seizure
117316,8.6622,3.2322,2.2889,-0.0608,-0.0434,-0.0088,seizure
117340,9.6606,2.9640,2.9377,-0.0624,-0.0133,-0.0136,seizure
117364,8.6407,2.9473,2.3032,-0.0898,-0.1508,-0.0258,seizure
117388,8.9112,3.2968,2.4804,-0.0791,-0.0306,-0.0648,seizure
117412,9.6319,3.1771,2.9018,-0.1367,-0.0413,0.0216,seizure
117436,9.0118,3.0742,2.4756,-0.1138,-0.1561,0.0203,seizure
117460,8.7867,3.0718,2.4134,-0.0722,-0.1388,-0.0783,seizure
117484,9.1028,3.1388,2.6049,-0.0919,-0.0730,-0.0442,seizure
117508,9.1626,3.2106,2.6528,-0.0810,-0.0568,-0.0389,seizure
117532,9.7779,3.3686,3.1196,-0.0602,-0.0778,-0.0826,seizure
117556,10.4363,3.4836,3.8547,-0.1255,-0.1615,-0.0698,seizure
117580,11.0061,3.8786,3.8906,-0.3040,-0.0333,-0.0032,seizure
117604,12.1410,2.7485,3.0861,-0.5281,-0.2614,0.2201,seizure
117628,2.5929,-0.4070,-3.8379,-0.1359,-0.9782,-0.4826,seizure
117652,-6.9887,-1.4389,-6.9791,0.1639,0.3349,-1.5060,seizure
117676,1.8555,2.8706,2.7414,-0.7128,3.3993,-0.8351,seizure
117700,19.3667,6.4428,13.0436,-1.3768,3.7310,0.5470,seizure
117724,24.6268,9.1387,12.7707,-0.5372,0.1847,-0.0935,seizure
117748,19.1728,8.5617,9.7420,0.2920,-2.6564,-0.3581,seizure
117772,3.0885,-0.3280,-0.0814,0.3147,-3.7798,0.3006,seizure
117796,-13.5679,-2.8970,-9.2703,0.0458,-1.4338,-0.4602,seizure
