timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
204024,-4.5274,5.6599,-8.0565,-0.2542,-0.3523,-0.4604,normal
204048,-3.8283,5.7533,-7.9440,-0.2574,-0.1585,-0.4522,normal
204072,-3.4812,5.7150,-7.3598,-0.2638,-0.1841,-0.3914,normal
204096,-3.8475,5.6958,-7.3478,-0.2289,-0.2473,-0.3512,normal
204120,-4.0438,5.5952,-7.3263,-0.2196,-0.2571,-0.3160,normal
204144,-4.6400,5.3223,-7.4029,-0.2169,-0.1543,-0.2638,normal
204168,-4.1348,5.6671,-7.3047,-0.3379,-0.0144,-0.2862,normal
204192,-3.8116,6.3135,-7.3382,-0.2747,-0.0083,-0.1498,normal
204216,-4.4604,6.5003,-7.6734,-0.1564,0.0256,-0.1159,normal
204240,-4.7764,5.9975,-7.6974,-0.0906,0.2478,-0.0096,normal
204264,-4.0725,5.7604,-7.2401,-0.0847,0.4016,0.0040,normal
204288,-3.3830,5.7365,-7.0054,-0.1021,0.3493,0.0117,normal
204312,-0.7805,5.8155,-5.9472,-0.0304,-0.1116,-0.3006,normal
204336,-4.1228,5.6671,-7.3191,-0.0336,-0.3195,0.0687,normal
204360,-4.3527,6.0310,-7.8027,-0.0613,-0.1617,0.0056,normal
204384,-4.3383,6.1028,-7.6016,0.0045,0.0954,0.0264,normal
204408,-3.6536,5.8419,-7.2568,0.0000,0.2129,0.0983,normal
204432,-3.1005,5.7557,-7.1563,-0.0338,0.1599,0.1471,normal
204456,-3.5745,5.7006,-7.3502,-0.0325,0.0674,0.1444,normal
204480,-3.6416,5.5258,-7.3119,-0.0304,0.0528,0.0341,normal
204504,-3.4884,5.6695,-7.3550,-0.0600,0.0578,0.0008,normal
204528,-3.3950,5.7748,-7.3430,-0.0693,0.0365,0.0149,normal
204552,-3.6775,5.7557,-7.3741,-0.0663,0.0496,0.0221,normal
204576,-3.6536,5.7892,-7.4986,-0.0725,0.0967,0.0272,normal
204600,-3.6464,5.7174,-7.4268,-0.0674,0.1596,0.0226,normal
204624,-3.2394,5.9352,-7.3478,-0.0693,0.1327,0.0165,normal
204648,-3.4668,5.7868,-7.4891,-0.0472,0.1010,0.0466,normal
204672,-3.5745,5.5641,-7.4077,-0.0669,0.1175,0.0325,normal
204696,-3.4884,5.7796,-7.4364,-0.0826,0.1111,0.0069,normal
204720,-3.5219,5.8514,-7.5034,-0.0714,0.1402,0.0205,normal
204744,-3.2848,5.6647,-7.3646,-0.0802,0.1330,0.0565,normal
204768,-3.2825,5.7652,-7.3646,-0.0874,0.0791,0.0416,normal
204792,-3.4429,5.6790,-7.5417,-0.0914,0.0613,0.0397,normal
204816,-3.3447,5.6910,-7.4867,-0.1058,0.0893,0.0461,normal
204840,-3.2753,5.7676,-7.4316,-0.1079,0.0770,0.0365,normal
204864,-3.2992,5.8299,-7.5058,-0.0981,0.0701,0.0155,normal
204888,-3.1053,5.8873,-7.4747,-0.0914,0.0581,0.0365,normal
204912,-3.2920,5.8538,-7.4555,-0.0842,0.0466,0.0432,normal
204936,-3.2274,5.8490,-7.4915,-0.0703,0.0424,0.0261,normal
204960,-3.2729,5.7413,-7.4843,-0.0807,0.0464,0.0200,normal
204984,-3.1603,5.8682,-7.4867,-0.0773,0.0400,0.0093,normal
205008,-3.1699,5.7868,-7.4699,-0.0701,0.0133,0.0304,normal
205032,-3.3830,5.7269,-7.5226,-0.0767,0.0147,0.0293,normal
205056,-3.3710,5.7892,-7.4962,-0.0818,0.0368,-0.0056,normal
205080,-3.2178,5.9472,-7.4723,-0.0749,0.0504,-0.0043,normal
205104,-3.2394,5.8562,-7.4986,-0.0640,0.0309,0.0293,normal
205128,-3.2489,5.8251,-7.5082,-0.0663,0.0269,0.0472,normal
205152,-3.3830,5.6216,-7.5465,-0.0733,0.0477,0.0328,normal
205176,-3.3279,5.6838,-7.4675,-0.0885,0.0866,-0.0003,normal
205200,-3.0382,5.8347,-7.4675,-0.0895,0.0533,0.0131,normal
205224,-3.2226,5.7748,-7.5274,-0.0831,0.0482,0.0136,normal
205248,-3.1436,5.8419,-7.4795,-0.0869,0.0368,0.0189,normal
205272,-3.2537,5.7628,-7.4867,-0.0901,0.0384,0.0171,normal
205296,-3.2010,5.8586,-7.5202,-0.0890,0.0421,0.0032,normal
205320,-3.2537,5.8826,-7.5441,-0.0829,0.0426,0.0211,normal
205344,-3.2465,5.8873,-7.5274,-0.0805,0.0480,0.0314,normal
205368,-3.2633,5.8251,-7.5034,-0.0781,0.0616,0.0496,normal
205392,-3.2872,5.8155,-7.5537,-0.0799,0.0733,0.0506,normal
205416,-3.1987,5.7581,-7.5729,-0.0826,0.0981,0.0442,normal
205440,-3.0263,5.8203,-7.5130,-0.0829,0.0967,0.0133,normal
205464,-2.9664,5.9233,-7.4986,-0.0618,0.0690,-0.0093,normal
205488,-3.0430,5.8083,-7.5393,-0.0634,0.0589,0.0131,normal
205512,-3.1627,5.7868,-7.5968,-0.0674,0.0626,0.0067,normal
205536,-3.1029,5.7437,-7.4939,-0.0759,0.0725,0.0115,normal
205560,-3.0598,5.8107,-7.4939,-0.0829,0.0408,0.0211,normal
205584,-3.2537,5.7485,-7.5633,-0.0882,0.0328,0.0309,normal
205608,-3.3327,5.7892,-7.6040,-0.0930,0.0863,0.0290,normal
205632,-3.1627,5.8299,-7.5393,-0.0930,0.1050,0.0309,normal
205656,-3.2298,5.8347,-7.5872,-0.0935,0.1191,0.0464,normal
205680,-3.0239,5.9592,-7.5178,-0.0981,0.1282,0.0682,normal
205704,-3.0933,5.9783,-7.5489,-0.0818,0.1095,0.1050,normal
205728,-3.1460,5.9256,-7.5896,-0.0568,0.1348,0.1077,normal
205752,-2.9640,5.8634,-7.6112,-0.0368,0.1569,0.1031,normal
205776,-2.7414,5.7102,-7.5441,-0.0504,0.1338,0.1159,normal
205800,-2.7270,5.5881,-7.5298,-0.0895,0.0938,0.0962,normal
205824,-2.8491,5.6479,-7.6447,-0.1236,0.0757,0.0605,normal
205848,-2.9137,5.9185,-7.7045,-0.1180,0.1015,0.0136,normal
205872,-2.7629,5.9735,-7.6327,-0.1085,0.1090,0.0250,normal
205896,-2.8587,5.9041,-7.5944,-0.1077,0.1066,0.0552,normal
205920,-2.8730,5.9759,-7.6016,-0.1047,0.1236,0.0485,normal
205944,-2.7270,5.9137,-7.6303,-0.1090,0.1308,0.0730,normal
205968,-2.5690,6.0310,-7.5992,-0.1236,0.1021,0.0978,normal
205992,-2.8706,6.0837,-7.7548,-0.1015,0.0983,0.1239,normal
206016,-2.8156,5.8897,-7.6543,-0.1026,0.1575,0.1218,normal
206040,-2.5618,6.0190,-7.5944,-0.1053,0.1620,0.1292,normal
206064,-2.6552,5.9424,-7.6327,-0.0946,0.1396,0.1412,normal
206088,-2.6767,5.9328,-7.6686,-0.1143,0.1527,0.1274,normal
206112,-2.6240,6.1794,-7.6830,-0.1045,0.1716,0.1244,normal
206136,-2.4995,6.1962,-7.7093,-0.0751,0.1855,0.1522,normal
206160,-2.4253,6.1411,-7.6806,-0.0613,0.1863,0.1996,normal
206184,-2.4469,6.0837,-7.6662,-0.0592,0.1884,0.1924,normal
206208,-2.3607,6.0813,-7.6303,-0.0613,0.1982,0.1633,normal
206232,-2.2505,6.0071,-7.7381,-0.0717,0.2092,0.1575,normal
206256,-2.0686,6.0645,-7.7428,-0.0805,0.2022,0.1599,normal
206280,-2.1524,5.8610,-7.8003,-0.0829,0.2068,0.1740,normal
206304,-2.0279,5.8227,-7.6758,-0.1045,0.2105,0.1545,normal
206328,-1.8747,5.9544,-7.7165,-0.1106,0.1911,0.1466,normal
206352,-1.9130,5.9592,-7.7117,-0.1178,0.1591,0.1575,normal
206376,-2.0423,6.0047,-7.7524,-0.1359,0.1631,0.1593,normal
206400,-2.0949,6.0382,-7.8362,-0.1386,0.1871,0.1625,normal
206424,-2.0039,6.0358,-7.7907,-0.1380,0.2121,0.1713,normal
206448,-1.9082,6.1794,-7.7500,-0.1439,0.2268,0.1932,normal
206472,-1.9441,6.1603,-7.8362,-0.1372,0.2435,0.2308,normal
206496,-2.0016,6.0573,-7.8290,-0.1498,0.3019,0.2737,normal
206520,-1.6592,6.1148,-7.6998,-0.1628,0.3243,0.2907,normal
206544,-1.7190,6.2776,-7.7740,-0.1561,0.3238,0.3014,normal
206568,-1.5706,6.2752,-7.7668,-0.1476,0.3515,0.2976,normal
206592,-1.3623,6.4308,-7.7117,-0.1402,0.3677,0.3222,normal
206616,-1.2186,6.2656,-7.7045,-0.1492,0.3643,0.3928,normal
206640,-1.2498,6.2489,-7.7764,-0.1753,0.3874,0.4048,normal
206664,-1.1085,6.3446,-7.8266,-0.1601,0.4322,0.4069,normal
206688,-0.7039,6.3494,-7.7045,-0.1596,0.4543,0.4266,normal
206712,-0.5483,6.2489,-7.6974,-0.1671,0.4423,0.4594,normal
206736,-0.3472,6.3734,-7.7117,-0.1852,0.4413,0.4706,normal
206760,-0.2466,6.3949,-7.7285,-0.1897,0.4359,0.4831,normal
206784,-0.2083,6.2130,-7.7405,-0.1919,0.4437,0.4719,normal
206808,0.0407,6.2776,-7.7045,-0.2246,0.4527,0.4711,normal
206832,0.1724,6.3398,-7.6950,-0.2427,0.4362,0.4983,normal
206856,0.1891,6.3566,-7.6136,-0.2478,0.4402,0.4815,normal
206880,0.3304,6.5027,-7.6495,-0.2497,0.4618,0.5060,normal
206904,0.4118,6.3446,-7.5322,-0.2561,0.4844,0.5084,normal
206928,0.4334,6.2991,-7.5369,-0.2843,0.5079,0.4764,normal
206952,0.7494,6.5960,-7.4915,-0.2966,0.5204,0.4463,normal
206976,0.9218,6.7588,-7.4603,-0.2518,0.5207,0.4660,normal
207000,0.9481,6.5194,-7.4436,-0.2585,0.5215,0.5289,normal
207024,1.0032,6.8474,-7.5058,-0.2923,0.5788,0.6099,normal
207048,1.2929,6.9887,-7.4005,-0.2579,0.6430,0.6616,normal
207072,1.7071,6.8738,-7.3310,-0.2337,0.7093,0.7498,normal
207096,2.0782,6.7277,-7.2089,-0.2486,0.7104,0.8487,normal
207120,1.9704,6.5050,-7.2903,-0.2206,0.7168,0.8375,normal
207144,2.0135,5.9711,-7.1060,-0.2409,0.7837,0.7522,normal
207168,2.5450,6.2369,-6.9336,-0.2955,0.8287,0.6683,normal
207192,3.0694,6.4667,-6.6918,-0.3014,0.8175,0.6840,normal
207216,3.2370,6.5673,-6.6655,-0.3325,0.8164,0.7765,normal
207240,3.2753,6.5505,-6.7469,-0.3067,0.8274,0.8098,normal
207264,3.3998,5.8706,-6.5027,-0.2803,0.8234,0.7869,normal
207288,3.2920,5.5258,-6.3518,-0.3944,0.8234,0.7362,normal
207312,3.4884,5.7197,-6.1890,-0.4898,0.8543,0.7186,normal
207336,4.0294,6.6224,-6.1172,-0.5031,0.9092,0.7823,normal
207360,4.0199,6.3039,-5.9472,-0.4578,0.9465,0.8820,normal
207384,4.3862,6.6152,-5.8419,-0.4658,1.0315,0.9790,normal
207408,4.6064,6.1627,-5.5593,-0.4487,1.0952,1.1029,normal
207432,4.8961,5.7581,-5.3247,-0.4810,1.1596,1.2385,normal
207456,5.2218,5.3367,-4.9584,-0.5273,1.2223,1.3694,normal
207480,5.4540,5.0206,-4.7597,-0.5726,1.2820,1.5202,normal
207504,5.7844,4.8315,-4.3263,-0.6624,1.3843,1.6529,normal
207528,6.5194,5.2170,-3.9002,-0.7298,1.4957,1.8543,normal
207552,7.4747,5.5258,-3.4093,-0.7274,1.5833,2.1980,normal
207576,8.1355,5.4109,-3.0622,-0.5937,1.5751,2.5474,normal
207600,7.9080,4.2689,-2.7605,-0.4013,1.5380,2.6516,normal
207624,8.5234,3.9217,-2.5043,-0.3293,1.6555,2.6500,normal
207648,9.4379,3.3232,-2.0638,-0.1660,1.6808,2.5642,normal
207672,10.0628,2.1045,-1.5850,-0.0477,1.6052,2.3241,normal
207696,10.5321,1.3288,-1.2594,-0.0634,1.4951,2.0478,normal
207720,11.0181,1.2617,-1.0558,-0.0781,1.4176,1.7437,normal
207744,11.6215,1.0415,-0.6488,-0.0592,1.2875,1.3891,normal
207768,12.2152,1.0199,-0.2969,-0.0005,1.0325,0.9566,normal
207792,12.3421,0.6081,-0.2298,0.0576,0.7304,0.6235,normal
207816,12.2320,0.3950,-0.3352,-0.0059,0.5065,0.3997,normal
207840,12.1482,0.7973,-0.3519,-0.0586,0.2643,0.2078,normal
207864,11.7843,1.2282,-0.3759,-0.0914,0.0400,0.0794,normal
207888,11.1498,1.1827,-0.4932,-0.0978,-0.1367,-0.0282,normal
207912,10.3262,1.0726,-0.5938,-0.1066,-0.3030,-0.1844,normal
207936,9.5624,1.2570,-0.9553,-0.1191,-0.3104,-0.2675,normal
207960,9.5672,1.3838,-0.9840,-0.1037,-0.2417,-0.2241,normal
207984,9.1554,1.0774,-1.1492,-0.1087,-0.1948,-0.1937,normal
208008,9.0549,1.1660,-1.2785,-0.1087,-0.0906,-0.1676,normal
208032,9.3111,1.2186,-1.2115,-0.1002,-0.0032,-0.0965,normal
208056,9.4140,1.2594,-1.1109,-0.1087,0.0429,-0.0211,normal
208080,9.4355,1.2594,-1.1181,-0.0842,0.0826,-0.0048,normal
208104,9.7827,1.1636,-0.9840,-0.0751,0.1311,0.0306,normal
208128,10.0796,1.1875,-0.9002,-0.0783,0.1103,0.0450,normal
208152,9.9886,1.0534,-0.9050,-0.0605,0.0608,0.0496,normal
208176,9.8067,0.9266,-1.0104,-0.0778,0.1074,0.0661,normal
208200,10.0652,1.2713,-0.9673,-0.0823,0.1220,0.0589,normal
208224,10.0365,1.1660,-0.9984,-0.0624,0.0871,0.0099,normal
208248,9.9742,1.2378,-1.0487,-0.0807,0.0346,-0.1186,normal
208272,9.9886,1.4700,-0.9481,-0.0866,0.0040,-0.1284,normal
208296,9.7540,1.4126,-0.9457,-0.0954,0.0250,-0.1114,normal
208320,10.0149,1.5993,-0.7302,-0.0789,0.0234,-0.1130,normal
208344,9.9048,1.2785,-0.9984,-0.0621,-0.0107,-0.1207,normal
208368,9.7444,0.9792,-1.0175,-0.0791,-0.0099,-0.1487,normal
208392,10.0078,1.3479,-0.7757,-0.0695,-0.0290,-0.1577,normal
208416,9.7157,1.1612,-1.1516,-0.0493,-0.0101,-0.1452,normal
208440,10.0485,1.3048,-0.8691,-0.0935,0.0568,-0.0938,normal
208464,10.3860,1.8364,-0.6177,-0.0909,-0.0344,-0.0458,normal
208488,9.6462,1.4916,-1.0247,-0.0727,-0.1338,-0.0117,normal
208512,8.6335,1.3360,-1.1947,-0.0853,-0.1042,-0.1143,normal
208536,8.3869,1.7765,-1.0247,-0.0562,0.0261,-0.2100,normal
208560,8.5425,2.1620,-1.0989,-0.0184,0.1764,-0.0522,normal
208584,8.5186,1.9369,-1.5155,-0.0069,0.3400,0.1924,normal
208608,9.1530,1.8052,-0.9936,-0.0317,0.4898,0.2619,normal
208632,9.7707,1.7023,-0.5842,0.0171,0.4620,0.2673,normal
208656,9.8976,1.2306,-0.5770,0.0306,0.4591,0.2310,normal
208680,10.3669,1.1564,-0.3950,0.0056,0.4389,0.1972,normal
208704,10.1347,0.9744,-0.7566,0.0211,0.3597,0.0754,normal
208728,10.4100,0.9361,-0.6560,-0.0053,0.3653,-0.0027,normal
208752,11.0109,1.1971,-0.3615,-0.0576,0.2912,0.1327,normal
208776,11.2288,0.9888,-0.3112,-0.1479,0.1871,0.2918,normal
208800,10.8697,0.8691,-0.4190,-0.1212,0.0056,0.1348,normal
208824,9.9216,0.3974,-0.5339,-0.0512,-0.1170,-0.2603,normal
208848,9.7995,0.7422,-0.4669,-0.0139,-0.1175,-0.4450,normal
208872,9.8138,0.6464,-0.7757,-0.0360,-0.0453,-0.1737,normal
208896,9.2344,0.7350,-1.1779,-0.1503,0.0565,0.0517,normal
208920,9.0333,1.3862,-0.8236,-0.1783,0.1138,-0.0184,normal
208944,9.1913,1.4748,-0.2418,-0.0562,0.2209,-0.1324,normal
208968,9.7588,0.6584,0.3065,0.0112,0.3523,-0.1300,normal
208992,10.4555,1.0080,0.7230,-0.1092,0.3789,-0.0509,normal
209016,10.4339,2.3463,0.9098,-0.2020,0.3139,0.1130,normal
209040,9.9240,2.3104,-0.6680,-0.0400,0.1966,0.1711,normal
209064,9.3661,0.8547,-1.1396,0.0125,0.3872,0.0368,normal
209088,11.0205,2.4373,0.2610,-0.2555,0.5321,-0.0466,normal
209112,11.5329,3.3255,2.3727,-0.1815,0.3411,-0.0810,normal
209136,11.0684,0.9146,1.7406,0.1673,-0.0762,-0.2838,normal
209160,8.3175,-1.3024,-0.9505,0.2300,0.0352,-0.7578,normal
209184,8.6886,0.7829,-0.8930,-0.2025,0.4658,-0.8415,normal
209208,10.0461,3.7828,-0.7111,-0.2960,0.6968,-0.5002,normal
209232,9.9431,1.0223,0.1724,-0.0346,0.6955,-0.2545,normal
209256,8.4036,-0.7733,-0.0455,-0.3150,0.9006,-0.2750,normal
209280,8.5712,2.5522,-0.4477,-0.5049,0.9566,-0.4346,normal
209304,7.7716,2.4684,0.9098,-0.2118,1.1072,-0.6611,normal
209328,9.8234,3.1508,1.9297,-0.2281,1.2305,-0.7845,normal
209352,10.9511,3.1795,1.3910,-0.2334,0.8572,-1.0126,normal
209376,11.1091,3.1196,1.9034,-0.2555,0.5199,-1.0102,normal
209400,11.5281,2.8635,1.6137,-0.2318,0.3277,-1.0011,normal
209424,11.9351,2.9736,2.0087,-0.1199,0.0621,-0.8511,normal
209448,10.6638,1.5634,2.2649,-0.1050,-0.1511,-0.6534,normal
209472,9.3087,2.2386,2.1069,-0.2782,-0.1681,-0.6270,normal
209496,11.4371,4.0318,2.7054,-0.2979,0.1625,-0.3176,normal
209520,12.3541,4.2162,3.6943,-0.2108,-0.1911,-0.0600,normal
209544,10.9583,3.8427,3.2705,-0.2462,-0.7237,-0.0005,normal
209568,7.9511,3.5841,2.1668,-0.2577,-0.8284,-0.1268,normal
209592,6.4811,4.1827,1.6185,-0.1258,-0.3499,-0.4237,normal
209616,8.6431,4.1946,1.9010,0.0661,0.2308,-0.5332,normal
209640,11.0181,2.9281,2.9616,-0.0152,0.0552,-0.2382,normal
209664,9.4403,3.7996,2.3894,-0.1966,-0.5175,-0.2974,normal
209688,6.3686,5.2601,1.1420,0.0056,-0.5484,-0.5772,normal
209712,5.6838,4.8315,0.8547,0.3976,-0.1194,-1.1823,normal
209736,7.4220,5.0566,1.3216,0.3075,0.2825,-1.1445,normal
209760,8.5449,5.3079,1.6783,0.1207,0.4916,-0.4445,normal
209784,8.3270,4.1468,1.4653,-0.1037,0.5710,0.1903,normal
209808,7.4244,3.8954,1.2570,-0.2081,0.5963,-0.0272,normal
209832,7.4699,4.5969,1.1109,0.0781,0.3893,-0.8338,normal
209856,6.4548,4.6974,0.8882,0.3198,0.2356,-1.4376,normal
209880,6.7493,5.7054,1.2809,0.2276,0.5812,-1.2593,normal
209904,9.5122,6.0071,2.2075,-0.0429,1.0523,-0.0709,normal
209928,9.6726,4.1444,2.5690,-0.3064,0.9659,0.7469,normal
209952,8.5545,3.6775,2.2218,-0.3920,0.5844,0.3208,normal
209976,7.2065,4.7549,1.6281,-0.1124,0.3579,-0.7517,normal
210000,8.0900,5.4731,2.2242,0.0618,0.4034,-1.2905,normal
210024,9.7827,6.0358,2.6647,-0.1543,0.4812,-0.6808,normal
210048,9.9551,5.9472,2.7653,-0.3794,0.3206,0.2478,normal
210072,7.8721,4.8985,2.0183,-0.3816,0.1005,0.3216,normal
210096,6.8666,4.7429,1.7765,-0.2467,0.0429,-0.1332,normal
210120,6.8618,5.0087,2.0973,-0.0991,0.0933,-0.4775,normal
210144,7.7668,5.3343,2.7366,-0.1268,0.1969,-0.3539,normal
210168,8.1666,5.4636,3.0598,-0.2356,0.2158,0.1085,normal
210192,8.4755,5.5138,3.2082,-0.3126,0.1484,0.3914,normal
210216,7.9655,5.2218,3.1412,-0.3000,-0.0290,0.4066,normal
210240,7.1132,5.0542,2.8491,-0.2534,-0.0906,0.1351,normal
210264,7.3023,5.8035,2.9688,-0.2268,0.0312,0.0120,normal
210288,7.7644,6.4212,3.3734,-0.1676,0.1402,0.1388,normal
210312,8.1786,6.2130,3.7134,-0.1564,0.1751,0.3283,normal
210336,8.0852,5.9496,3.6703,-0.1412,0.0797,0.2713,normal
210360,7.4268,5.5833,3.4836,-0.0687,-0.0943,0.1005,normal
210384,6.6343,5.2026,2.8898,-0.0943,0.0216,0.0189,normal
210408,7.2999,5.5138,2.9090,-0.0962,0.2345,0.0605,normal
210432,7.9128,5.1092,2.9233,-0.2089,0.3981,0.3645,normal
210456,7.7859,5.3606,2.9042,-0.2372,0.4463,0.4229,normal
210480,7.5441,4.9201,2.9760,-0.1005,0.4583,0.1652,normal
210504,7.8530,4.5681,3.4213,-0.0749,0.4271,-0.0208,normal
210528,7.8051,4.7477,3.6488,-0.1210,0.4453,-0.0120,normal
210552,7.9368,4.6591,3.9720,-0.1788,0.5313,0.1356,normal
210576,7.9416,4.7836,3.8714,-0.1884,0.6102,0.2678,normal
210600,8.2097,4.1803,3.8858,-0.1601,0.5612,0.1860,normal
210624,7.5537,4.6376,3.6990,-0.2236,0.4812,0.0306,normal
210648,7.7357,5.6647,4.0486,-0.1620,0.5846,0.0131,normal
210672,8.2744,5.2768,4.5490,-0.1188,0.6435,0.1106,normal
210696,8.4515,4.8818,4.6017,-0.1396,0.5476,0.1354,normal
210720,8.1307,4.7190,4.1468,-0.0165,0.4250,-0.0168,normal
210744,8.5090,3.7541,3.9121,0.1167,0.1980,-0.2547,normal
210768,7.6088,3.3160,3.4620,0.0282,0.0021,-0.1889,normal
210792,6.4596,4.3981,3.3279,-0.1242,0.1820,-0.0013,normal
210816,6.7014,6.0789,3.5769,-0.0024,0.3869,0.1135,normal
210840,7.8985,5.6168,5.3271,-0.0344,0.5438,0.4642,normal
210864,7.6447,5.4468,5.3893,-0.0874,0.4154,0.5993,normal
210888,6.9097,4.6160,5.2026,0.0666,0.3000,0.1617,normal
210912,7.0078,4.6735,5.0757,0.1508,0.2132,-0.1913,normal
210936,6.4356,4.7405,4.6088,0.1479,0.3104,-0.2766,normal
210960,7.5250,5.1475,4.5849,0.0288,0.4714,-0.1426,normal
210984,8.2887,5.1858,4.5969,-0.0962,0.4970,0.1879,normal
211008,7.5681,4.9752,4.2737,-0.1037,0.4298,0.1612,normal
211032,7.6806,5.1284,4.1204,0.0296,0.4596,-0.1164,normal
211056,8.2648,4.5418,4.7621,0.0581,0.3664,-0.3168,normal
211080,7.8889,4.7669,4.5705,0.0496,0.2036,-0.3762,normal
211104,7.9799,4.2425,4.5442,0.0648,0.0727,-0.2654,normal
211128,6.9695,3.4548,4.4772,-0.0698,0.0048,-0.0671,normal
211152,5.7916,3.6559,4.4676,-0.1111,0.0938,-0.1673,normal
211176,6.1004,4.1108,4.9033,-0.1516,0.2489,-0.2659,normal
211200,6.3446,5.4133,4.9033,-0.2033,0.2385,-0.1817,normal
211224,6.1268,5.9664,4.5131,-0.0893,0.3384,0.1919,normal
211248,5.6168,5.4564,4.6639,-0.0203,0.4503,0.4135,normal
211272,5.6910,4.6855,5.6623,-0.0290,0.6054,0.4634,normal
211296,6.0573,4.5777,5.7557,-0.1148,0.7053,0.4565,normal
211320,6.3829,5.3893,6.0525,-0.1108,0.7991,0.4922,normal
211344,6.8690,5.0518,5.7245,-0.1404,0.6584,0.4405,normal
211368,6.9408,4.7262,5.5043,-0.1945,0.5223,0.3472,normal
211392,7.1371,4.5442,5.7245,-0.2014,0.4738,0.3547,normal
211416,7.4316,4.0654,5.6599,-0.2374,0.4519,0.3064,normal
211440,8.3486,4.0390,5.9041,-0.2883,0.3222,0.3336,normal
211464,7.7213,4.1132,5.9424,-0.3142,0.2012,0.3754,normal
211488,6.7349,3.8642,5.7676,-0.2494,0.2225,0.2302,normal
211512,6.8115,3.6200,5.9520,-0.2089,0.3805,0.0496,normal
211536,7.7716,4.2784,6.7157,-0.1652,0.3046,0.0312,normal
211560,7.5633,4.5466,6.6224,-0.2345,0.0573,0.2819,normal
211584,6.5194,4.5897,5.6024,-0.2257,-0.0099,0.4994,normal
211608,5.7461,3.9433,5.3127,-0.1087,0.1172,0.4104,normal
211632,6.5481,3.5051,5.7221,-0.0274,0.2960,0.2041,normal
211656,8.1810,3.4668,6.6032,-0.0703,0.2758,0.2406,normal
211680,7.7500,3.5554,6.9767,-0.1399,0.1188,0.3850,normal
211704,6.8594,3.8092,6.2800,-0.1348,0.0226,0.2950,normal
211728,6.4572,4.0941,6.1292,-0.1236,-0.0061,0.2726,normal
211752,5.9711,3.8714,5.9065,-0.1572,0.1215,0.4239,normal
211776,5.9783,3.8475,6.1076,-0.1396,0.3477,0.4487,normal
211800,6.5003,3.6081,6.6295,-0.1074,0.3557,0.2947,normal
211824,6.7588,3.7852,6.3542,-0.1010,0.3131,0.2137,normal
211848,6.4715,3.5099,6.5146,-0.1106,0.3517,0.2489,normal
211872,6.6511,3.3686,6.2920,-0.1436,0.4074,0.2284,normal
211896,6.9408,3.2896,5.8490,-0.1247,0.3568,0.1210,normal
211920,7.0222,3.2417,5.9424,-0.0917,0.2923,0.0554,normal
211944,6.7133,2.6288,5.9855,-0.0957,0.2598,0.0520,normal
211968,5.9376,2.8395,6.6008,-0.1953,0.3810,0.1631,normal
211992,6.1052,3.7206,7.1970,-0.2566,0.5836,0.2121,normal
212016,7.5657,3.8259,7.2305,-0.2129,0.5673,0.1058,normal
212040,9.0285,2.8683,7.5322,-0.1314,0.3424,0.0466,normal
212064,8.7269,1.8603,7.3406,-0.2633,0.0258,0.0298,normal
212088,6.8666,2.7102,6.8953,-0.3597,-0.0181,-0.0893,normal
212112,6.2537,4.1635,6.4835,-0.2230,0.1721,-0.3059,normal
212136,6.8714,3.8738,6.9216,-0.0485,0.1695,-0.3126,normal
212160,6.5841,2.6025,7.2161,-0.0975,0.1593,-0.1247,normal
212184,6.3566,3.4500,6.8067,-0.2190,0.2846,0.0829,normal
212208,7.0916,3.1867,7.3095,-0.0634,0.2782,-0.1236,normal
212232,7.2616,2.6719,7.7524,-0.0493,0.1063,-0.3653,normal
212256,6.9983,3.1819,7.3694,-0.1263,-0.0322,-0.3749,normal
212280,6.1220,3.2609,6.9935,-0.1314,-0.1617,-0.3491,normal
212304,5.9664,3.8092,6.5481,-0.1074,-0.2001,-0.3349,normal
212328,5.8179,3.5961,6.8043,-0.0482,-0.2254,-0.2542,normal
212352,5.1404,2.7629,6.7445,-0.0349,-0.1716,-0.1804,normal
212376,5.2122,3.2801,6.7373,-0.0997,0.0458,-0.1175,normal
212400,6.0885,3.5219,7.3406,-0.0258,0.0394,-0.1375,normal
212424,6.1675,2.9401,7.5226,-0.0389,-0.0509,-0.0653,normal
212448,5.3989,2.7677,6.8091,-0.1100,-0.1063,0.0157,normal
212472,5.1332,3.4716,6.8977,-0.1268,-0.0011,0.0751,normal
212496,5.3295,3.2154,7.8147,-0.0874,0.0011,0.1537,normal
212520,4.4484,3.8810,7.0940,-0.1236,0.0509,0.3171,normal
212544,4.6184,3.5291,7.1850,0.0000,0.2204,0.5239,normal
212568,4.9249,2.9401,6.9815,0.0013,0.2734,0.5782,normal
212592,4.7980,3.0191,7.0988,-0.0437,0.4386,0.6925,normal
212616,5.7868,3.7804,7.4867,0.0125,0.5212,0.7842,normal
212640,6.0645,3.2082,7.6327,0.0392,0.3000,0.7949,normal
212664,5.7628,3.4357,7.4962,-0.0274,0.2161,0.8673,normal
212688,6.0214,3.2633,7.5010,0.0234,0.2585,0.7421,normal
212712,7.7955,3.3375,8.0373,0.0906,0.1263,0.3667,normal
212736,9.1147,2.5283,8.5569,0.1879,-0.3190,0.2174,normal
